% continuousInputs: false
% addNoisyOutputs: true
% numNoisyOutputColumns: 3
% inputNoiseProbability: 0.1
% outputNoiseProbability: 0.1
% generator type: class toolkit.SyntheticDataGenerator$LimitedOutputsGenerator
% maxOutputVectorsPerInstance: 3
% resultRows: 10000
% Number of instances before adding noise (numInputsVectors): 20
% numOutputVectors = 20
% numInputVectors: 20
@RELATION 'synthetic: -c -6 '
@ATTRIBUTE x1 {a, b, c, d}
@ATTRIBUTE x2 {a, b, c, d}
@ATTRIBUTE x3 {a, b, c, d}
@ATTRIBUTE noise1 {n1, n2, n3, n4, n5, n6, n7, n8, n9, n10, n11, n12, n13, n14, n15, n16}
@ATTRIBUTE noise2 {n1, n2, n3, n4, n5, n6, n7, n8, n9, n10, n11, n12, n13, n14, n15, n16}
@ATTRIBUTE noise3 {n1, n2, n3, n4, n5, n6, n7, n8, n9, n10, n11, n12, n13, n14, n15, n16}
@ATTRIBUTE class1 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class2 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class3 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@DATA
d, b, c, n15, n1, n9, j, f, j
b, b, b, n1, n12, n8, q, l, i
d, d, a, n4, n15, n13, l, j, q
a, c, a, n13, n5, n15, l, j, q
a, a, a, n13, n16, n7, l, q, h
a, d, a, n6, n16, n15, l, j, q
b, c, a, n12, n13, n7, l, r, m
c, b, c, n12, n8, n3, r, l, i
b, c, b, n16, n9, n15, l, j, q
a, a, a, n2, n5, n16, g, m, j
a, a, a, n9, n15, n2, e, u, i
a, c, c, n15, n11, n11, g, m, j
d, d, a, n6, n7, n16, g, g, o
d, a, a, n8, n5, n15, g, g, o
c, a, b, n15, n2, n13, l, j, q
d, d, a, n9, n15, n9, m, t, h
c, b, c, n16, n5, n13, j, e, j
b, c, b, n3, n4, n16, l, q, m
d, a, a, n15, n15, n8, q, r, e
c, d, d, n7, n16, n7, u, l, q
d, b, c, n9, n5, n1, g, s, t
d, c, b, n12, n9, n9, q, h, r
d, b, c, n15, n14, n2, l, q, m
b, a, b, n12, n1, n11, r, l, h
a, d, a, n8, n15, n14, k, j, q
b, a, c, n3, n4, n15, r, l, i
d, b, c, n5, n13, n12, l, q, m
d, b, b, n15, n1, n11, g, s, u
d, b, c, n9, n15, n6, l, q, m
a, d, a, n4, n15, n3, e, u, i
a, d, c, n11, n14, n11, l, j, q
d, d, a, n8, n4, n6, g, g, o
a, d, a, n7, n15, n9, l, j, q
c, b, c, n6, n7, n12, j, e, i
b, b, b, n8, n4, n13, r, l, i
b, c, a, n13, n10, n14, l, q, m
c, a, c, n12, n15, n3, q, h, r
d, d, a, n14, n11, n6, m, q, h
a, d, c, n16, n11, n3, l, j, q
d, d, b, n16, n15, n11, f, g, o
d, b, c, n5, n8, n15, l, q, h
a, a, b, n10, n7, n1, f, u, i
d, d, a, n15, n15, n7, m, t, i
a, c, c, n5, n13, n3, q, h, r
c, d, c, n9, n14, n1, t, l, q
b, a, c, n3, n10, n13, q, g, r
b, c, a, n5, n13, n7, l, f, p
c, a, b, n9, n12, n7, k, m, m
c, b, c, n5, n16, n8, r, k, i
c, b, c, n3, n6, n13, j, e, j
c, a, b, n7, n1, n2, l, j, q
d, d, a, n9, n4, n6, l, j, q
b, c, c, n15, n12, n13, l, q, h
a, b, c, n3, n16, n3, m, t, h
d, b, c, n8, n14, n13, l, q, m
c, a, b, n6, n8, n5, k, m, o
a, d, b, n3, n7, n3, l, j, q
d, d, a, n14, n14, n8, q, r, e
a, d, c, n1, n3, n6, l, k, q
b, b, b, n3, n14, n16, s, l, i
a, b, a, n7, n8, n7, q, m, e
a, a, b, n16, n12, n7, l, q, h
c, d, d, n15, n11, n11, u, l, q
b, b, a, n12, n2, n2, q, m, u
b, b, b, n13, n10, n7, r, l, i
a, d, a, n13, n15, n6, l, j, q
c, d, a, n16, n13, n1, g, m, j
b, a, c, n10, n12, n3, q, h, r
a, a, a, n12, n4, n1, k, q, h
b, c, b, n1, n11, n16, l, j, q
c, b, c, n11, n2, n11, l, j, q
a, a, a, n16, n6, n3, l, q, h
b, c, a, n1, n4, n14, l, q, m
b, b, b, n5, n3, n4, r, l, i
b, c, d, n13, n5, n14, l, q, m
c, b, c, n13, n1, n14, l, q, h
c, c, b, n7, n14, n7, m, q, h
a, a, a, n7, n10, n8, l, q, h
a, d, a, n5, n15, n9, l, q, h
a, d, c, n11, n5, n1, l, j, r
a, d, a, n8, n8, n12, j, e, j
c, a, b, n16, n12, n4, l, j, q
a, d, c, n11, n8, n14, l, j, q
c, a, d, n9, n7, n14, u, l, p
a, d, a, n4, n5, n16, l, q, h
a, a, a, n4, n9, n12, e, u, i
a, c, d, n11, n15, n7, m, t, h
c, a, b, n13, n5, n5, l, j, q
a, a, a, n13, n9, n2, l, q, h
b, d, d, n7, n2, n7, u, l, q
b, c, a, n7, n10, n4, l, q, m
a, d, b, n5, n2, n11, j, e, j
a, b, a, n13, n15, n12, r, l, i
d, b, d, n6, n10, n12, l, q, g
b, b, b, n16, n2, n16, r, l, i
a, d, c, n12, n4, n3, l, j, r
a, a, a, n14, n11, n4, l, j, p
b, c, d, n10, n4, n13, k, f, q
c, d, d, n11, n8, n2, u, l, q
c, b, c, n13, n9, n9, l, q, i
b, a, c, n10, n4, n11, q, h, r
c, b, c, n5, n10, n12, l, j, q
d, b, c, n3, n10, n14, l, q, m
a, d, a, n8, n2, n7, g, h, o
c, b, d, n15, n4, n14, j, e, j
d, a, b, n5, n6, n12, l, j, q
c, d, b, n16, n14, n12, l, j, q
b, c, a, n1, n15, n15, l, q, m
b, b, b, n16, n7, n10, r, l, i
a, a, a, n7, n3, n3, l, q, h
b, a, c, n9, n9, n3, q, h, r
a, d, c, n16, n2, n16, q, h, r
a, d, c, n8, n8, n8, l, j, q
a, d, b, n3, n6, n11, l, j, q
a, d, a, n11, n6, n4, e, u, i
a, a, a, n10, n3, n11, l, q, h
b, b, a, n13, n7, n3, j, e, j
d, a, c, n6, n2, n6, g, s, u
b, a, a, n14, n8, n7, g, m, j
b, c, a, n11, n5, n6, l, q, m
c, b, d, n4, n3, n12, r, l, i
b, a, a, n9, n15, n3, u, l, l
c, a, b, n13, n4, n10, l, j, q
d, b, d, n2, n11, n16, l, r, m
a, a, a, n7, n10, n11, l, q, h
b, c, b, n12, n7, n10, l, q, h
d, a, b, n1, n11, n13, l, j, q
c, b, b, n4, n2, n4, r, l, j
a, a, a, n4, n11, n9, e, u, i
a, a, c, n14, n3, n11, q, h, r
a, d, c, n3, n1, n6, l, j, q
b, c, b, n8, n1, n3, l, q, g
a, a, b, n8, n6, n6, m, q, h
b, a, c, n6, n13, n1, q, h, r
c, b, c, n12, n8, n8, l, q, m
d, d, a, n5, n1, n13, l, j, q
c, a, b, n13, n3, n8, l, j, q
d, d, a, n10, n9, n4, k, e, j
b, a, a, n13, n15, n5, u, j, o
a, a, a, n13, n8, n14, l, q, h
b, a, a, n6, n16, n11, u, k, o
a, a, b, n3, n12, n15, e, u, i
d, b, c, n2, n11, n1, l, q, m
a, c, d, n1, n2, n6, l, f, o
c, d, d, n13, n9, n9, u, k, q
c, d, d, n4, n13, n12, u, l, q
d, b, c, n2, n11, n7, m, q, o
d, b, d, n4, n9, n8, l, q, m
b, a, c, n8, n15, n11, q, h, r
d, d, d, n10, n5, n12, e, l, l
c, a, b, n8, n9, n15, l, j, q
d, d, a, n11, n9, n13, q, r, u
d, b, c, n12, n4, n5, l, q, m
c, a, b, n14, n3, n2, k, m, m
b, b, a, n6, n3, n5, r, m, e
b, b, b, n8, n12, n9, r, l, i
a, d, c, n4, n3, n12, l, j, q
a, d, a, n7, n12, n9, e, l, l
c, d, d, n12, n13, n12, u, l, q
a, b, d, n1, n8, n4, l, f, p
a, d, a, n7, n11, n11, e, l, l
b, c, b, n6, n9, n12, l, q, h
a, a, a, n4, n6, n1, l, q, h
a, d, a, n10, n10, n3, l, j, q
c, b, c, n7, n8, n3, r, l, i
d, d, a, n2, n14, n16, l, q, h
b, b, a, n2, n9, n14, q, m, e
a, c, c, n12, n7, n14, r, h, r
b, b, b, n3, n7, n1, q, l, i
d, d, a, n7, n15, n6, g, g, o
c, a, b, n5, n12, n6, l, j, q
a, d, a, n15, n7, n11, l, q, h
a, d, c, n5, n8, n10, l, j, q
b, c, b, n5, n13, n7, r, l, i
a, a, a, n12, n4, n4, l, q, h
a, a, b, n5, n10, n8, l, q, h
a, d, a, n11, n15, n14, u, l, l
c, d, d, n8, n13, n15, e, l, q
b, c, a, n4, n9, n2, l, r, m
b, a, c, n13, n9, n3, q, h, r
a, c, c, n2, n13, n6, q, h, r
c, b, c, n16, n8, n4, j, e, j
a, d, a, n14, n13, n2, f, m, k
b, a, a, n5, n16, n4, m, j, q
d, b, c, n9, n15, n6, l, q, m
a, d, c, n16, n7, n14, l, j, q
d, b, c, n8, n14, n4, l, q, m
d, d, a, n16, n13, n16, m, t, h
d, d, a, n12, n5, n13, g, g, o
b, b, a, n7, n4, n14, r, m, u
a, d, d, n9, n8, n12, l, q, h
a, a, a, n11, n8, n3, e, e, h
a, c, c, n10, n12, n14, q, h, r
b, a, c, n4, n12, n14, r, h, r
a, c, c, n16, n8, n8, g, m, j
c, d, d, n1, n6, n10, u, l, q
d, b, c, n16, n6, n6, l, q, m
c, a, b, n7, n9, n16, l, j, q
d, b, c, n10, n3, n2, l, q, i
a, c, d, n16, n5, n1, f, i, m
a, c, c, n4, n5, n16, g, m, j
d, d, a, n10, n8, n11, g, g, o
a, d, a, n12, n13, n11, j, f, j
c, a, a, n5, n2, n12, e, l, l
a, c, c, n1, n11, n15, g, m, j
a, c, a, n2, n13, n2, j, e, k
a, c, d, n11, n6, n14, l, f, p
d, b, c, n14, n9, n13, g, s, u
d, d, d, n10, n15, n16, m, t, h
a, a, a, n1, n12, n8, e, u, i
a, c, c, n10, n8, n4, r, h, r
b, a, a, n5, n1, n11, u, k, o
c, b, c, n3, n14, n1, l, j, q
b, b, b, n7, n13, n13, r, m, i
a, a, a, n8, n12, n5, l, q, h
a, c, d, n10, n5, n8, l, f, p
b, a, c, n11, n16, n14, q, h, r
a, c, c, n3, n3, n1, m, t, h
a, b, c, n5, n15, n16, q, h, r
a, a, c, n8, n16, n16, k, j, q
a, d, a, n15, n3, n8, e, l, m
a, a, a, n9, n14, n2, e, u, i
a, a, a, n5, n7, n6, e, u, i
b, a, a, n9, n2, n9, g, m, j
d, b, c, n3, n10, n12, e, u, i
c, b, a, n13, n16, n12, j, e, j
d, b, c, n9, n9, n12, g, s, u
b, b, a, n12, n10, n7, j, e, j
a, a, a, n14, n3, n4, e, u, i
b, a, c, n9, n5, n5, q, h, r
b, b, c, n8, n4, n6, r, l, i
d, b, c, n11, n1, n7, l, q, m
c, b, c, n11, n16, n3, s, l, i
d, d, a, n7, n1, n11, g, h, o
b, a, c, n16, n9, n6, p, h, q
c, d, d, n2, n1, n3, u, l, q
b, b, a, n11, n10, n2, q, m, e
b, c, b, n12, n1, n14, l, j, q
a, c, d, n4, n1, n5, g, h, m
c, d, d, n16, n4, n4, u, l, q
b, c, a, n5, n4, n11, l, q, m
c, b, b, n9, n1, n4, r, m, i
c, b, c, n12, n14, n2, l, j, q
a, a, a, n12, n2, n12, l, q, h
b, b, a, n6, n16, n10, j, e, j
c, d, d, n2, n5, n7, u, l, r
b, b, a, n16, n14, n12, j, e, j
a, b, a, n5, n15, n15, j, e, k
d, b, c, n3, n8, n13, l, q, h
b, b, c, n4, n13, n13, j, e, j
a, c, d, n12, n1, n7, e, h, m
c, d, d, n4, n2, n5, u, l, q
b, a, c, n10, n5, n10, q, h, r
d, d, a, n3, n4, n1, h, g, o
a, d, a, n4, n2, n14, l, j, q
c, d, d, n10, n2, n6, u, l, r
c, a, b, n10, n6, n9, k, m, m
b, a, d, n11, n13, n6, q, h, s
d, d, a, n5, n11, n12, l, q, g
b, a, a, n10, n9, n1, u, k, o
c, b, c, n13, n8, n12, j, e, j
a, d, a, n9, n5, n1, j, e, j
b, a, a, n7, n3, n4, g, m, j
d, c, d, n5, n4, n3, f, h, m
d, c, d, n4, n16, n2, l, q, m
a, b, c, n10, n12, n3, r, h, r
d, d, a, n8, n16, n8, g, h, o
a, a, a, n13, n9, n7, l, q, h
b, a, c, n12, n5, n13, q, h, s
b, a, a, n15, n2, n4, u, k, o
d, b, c, n13, n16, n6, l, q, h
b, a, a, n1, n14, n4, e, l, l
c, a, b, n7, n6, n12, l, j, q
a, d, a, n6, n12, n13, e, l, l
d, b, c, n6, n12, n14, l, p, h
b, b, a, n5, n9, n5, j, e, j
a, d, c, n7, n1, n14, l, j, p
d, d, a, n1, n1, n2, q, r, e
b, c, b, n11, n3, n10, l, q, h
a, c, c, n14, n3, n7, g, m, k
a, a, a, n7, n9, n8, l, q, h
b, a, a, n13, n14, n13, g, m, j
d, b, c, n12, n14, n15, g, s, u
c, a, b, n9, n11, n5, l, j, q
a, d, a, n1, n12, n11, l, r, h
b, d, d, n5, n9, n5, q, h, r
a, d, a, n9, n8, n8, e, l, l
b, b, a, n9, n5, n9, q, m, e
b, a, c, n7, n14, n6, q, h, r
d, a, c, n12, n9, n3, g, s, u
a, d, a, n11, n14, n9, j, e, i
c, a, b, n11, n8, n7, l, j, q
d, b, c, n12, n10, n11, l, q, l
d, d, a, n7, n10, n6, g, g, o
b, c, a, n9, n3, n3, k, q, m
c, a, b, n12, n10, n12, l, j, q
b, c, a, n7, n6, n15, l, p, m
b, a, a, n11, n4, n5, e, l, k
a, c, c, n7, n9, n12, g, m, j
d, b, c, n4, n9, n10, l, q, m
b, c, b, n3, n9, n10, l, j, q
d, d, c, n11, n5, n10, l, j, q
c, b, c, n8, n16, n13, r, l, i
c, b, a, n10, n3, n14, e, l, k
a, d, a, n12, n3, n15, l, j, q
d, d, a, n10, n13, n3, m, t, h
a, d, a, n1, n4, n1, l, j, q
b, b, b, n4, n7, n3, r, l, i
c, b, c, n10, n7, n1, l, j, q
b, c, a, n16, n5, n10, l, p, m
b, a, c, n10, n5, n1, q, h, r
a, d, a, n7, n5, n5, m, t, h
c, d, a, n7, n13, n3, u, l, q
c, d, d, n1, n12, n3, u, l, q
d, d, b, n13, n16, n3, m, t, h
a, c, d, n9, n6, n2, f, h, m
a, b, c, n10, n16, n12, l, q, h
a, d, a, n2, n4, n11, e, l, l
b, d, d, n3, n4, n8, l, j, q
a, d, c, n4, n9, n1, l, j, q
b, b, a, n14, n14, n2, q, m, e
b, c, a, n13, n12, n9, l, q, m
b, c, a, n3, n14, n4, l, q, m
c, a, d, n9, n11, n9, u, l, q
a, c, c, n15, n12, n14, q, h, r
a, a, a, n8, n1, n4, e, u, i
d, c, a, n11, n7, n15, l, j, q
a, c, d, n2, n13, n6, l, f, p
d, b, c, n14, n7, n15, l, q, m
b, b, a, n16, n9, n14, j, e, j
a, b, b, n11, n6, n7, r, l, i
b, c, a, n6, n8, n13, l, q, m
a, a, a, n12, n13, n4, l, q, h
b, b, a, n13, n12, n4, l, q, m
d, b, c, n12, n4, n16, l, q, m
c, d, d, n6, n10, n11, u, l, q
a, d, a, n16, n11, n13, j, e, j
b, b, a, n11, n14, n6, l, q, m
a, d, a, n9, n1, n9, f, l, m
a, d, c, n12, n5, n7, l, j, q
d, d, a, n7, n16, n5, g, g, o
a, c, c, n11, n4, n1, g, m, j
d, d, a, n5, n4, n5, q, r, e
d, d, a, n11, n11, n9, e, l, l
a, c, d, n11, n13, n12, f, h, m
a, a, a, n15, n7, n5, m, q, h
d, d, a, n8, n9, n9, l, j, q
a, a, a, n7, n8, n13, l, q, h
d, a, d, n12, n14, n15, u, l, q
b, c, a, n6, n11, n7, l, f, o
a, d, a, n8, n4, n11, l, j, q
a, d, a, n12, n11, n6, e, u, i
a, c, c, n15, n15, n10, q, h, r
c, d, d, n2, n13, n6, u, l, q
a, d, a, n7, n12, n5, l, j, q
a, d, a, n8, n8, n7, e, m, l
a, d, c, n12, n16, n2, l, j, q
b, b, b, n8, n12, n2, j, f, j
a, d, a, n2, n10, n13, e, l, m
d, b, c, n10, n9, n11, g, s, u
a, d, a, n13, n7, n5, l, j, q
d, d, d, n4, n16, n1, u, l, q
d, b, c, n11, n15, n12, l, q, m
c, b, c, n14, n5, n3, j, e, i
a, d, a, n2, n3, n6, l, i, q
a, d, c, n16, n2, n5, l, j, q
b, c, a, n5, n16, n13, l, q, m
c, d, d, n7, n6, n10, u, l, q
d, b, c, n10, n9, n4, l, q, m
b, a, a, n7, n3, n10, u, j, o
c, b, c, n10, n14, n6, r, l, i
d, a, c, n15, n2, n14, l, q, m
d, a, c, n8, n6, n13, g, s, u
d, a, a, n4, n13, n8, e, u, i
d, b, c, n6, n3, n14, l, q, m
d, d, a, n4, n1, n2, q, r, e
d, b, c, n9, n11, n10, l, q, m
c, d, d, n10, n4, n10, u, k, q
a, a, a, n3, n7, n16, l, q, h
d, d, a, n11, n10, n1, g, g, o
d, b, c, n6, n5, n4, h, s, u
d, b, c, n12, n7, n7, l, q, m
b, b, a, n11, n14, n4, j, e, j
b, a, c, n16, n7, n1, q, h, r
c, d, b, n2, n2, n3, k, o, l
b, b, b, n9, n2, n1, r, l, j
b, c, a, n5, n14, n9, l, q, m
c, a, b, n12, n7, n10, l, i, q
a, d, a, n10, n6, n10, l, j, q
c, b, c, n9, n11, n9, l, j, q
c, c, d, n3, n3, n15, u, l, q
b, a, a, n6, n13, n2, e, l, l
b, d, a, n6, n8, n6, l, q, m
b, b, a, n4, n4, n4, r, l, i
c, b, c, n8, n3, n13, j, e, j
b, b, a, n1, n6, n12, j, e, j
b, c, b, n7, n13, n8, l, r, h
c, b, c, n10, n3, n9, l, q, h
a, d, c, n5, n8, n13, l, j, q
a, c, d, n13, n2, n7, f, h, m
c, a, b, n5, n10, n8, l, j, q
a, d, a, n7, n11, n5, e, k, l
d, d, a, n8, n6, n2, m, t, h
b, a, a, n8, n16, n1, e, u, i
d, b, c, n12, n9, n2, m, q, i
b, a, a, n9, n8, n3, g, m, j
c, a, a, n12, n6, n4, l, j, r
a, d, d, n6, n2, n9, l, j, q
d, d, d, n11, n15, n4, l, j, q
b, a, c, n4, n14, n9, q, h, r
b, c, b, n3, n6, n5, m, q, h
b, a, c, n13, n1, n2, q, i, q
a, c, c, n3, n7, n2, g, m, j
a, c, c, n13, n5, n5, f, m, j
d, b, c, n8, n2, n4, l, q, l
a, d, c, n2, n7, n13, l, j, q
d, b, c, n3, n6, n7, l, q, m
a, a, c, n16, n12, n7, l, j, q
d, a, c, n7, n8, n12, l, q, m
d, b, c, n14, n6, n15, l, q, m
c, d, d, n2, n3, n10, u, l, q
c, b, c, n12, n13, n11, l, j, q
b, a, c, n10, n15, n11, p, h, r
a, d, a, n6, n13, n10, e, l, l
b, b, b, n10, n12, n4, l, j, q
b, a, d, n13, n1, n5, u, k, o
d, d, a, n10, n16, n12, m, t, h
a, b, b, n3, n2, n4, r, l, i
d, b, c, n7, n13, n13, l, q, i
c, d, d, n12, n5, n3, u, l, q
a, a, c, n3, n2, n11, q, h, r
a, d, a, n14, n2, n16, l, j, r
c, b, c, n2, n14, n1, j, e, j
c, b, b, n9, n12, n7, r, l, i
c, d, d, n5, n15, n13, u, l, q
d, d, a, n12, n2, n1, m, u, h
b, c, a, n14, n5, n14, l, q, h
c, b, c, n3, n9, n12, r, l, i
a, a, a, n11, n13, n8, e, u, i
d, b, c, n11, n15, n4, l, q, o
a, a, a, n12, n8, n7, e, u, i
b, a, a, n13, n2, n14, f, l, l
c, a, b, n14, n2, n5, k, m, m
b, c, a, n11, n16, n10, q, m, e
d, d, a, n1, n9, n15, g, g, o
b, c, a, n4, n16, n8, l, q, m
d, b, c, n15, n2, n7, l, q, m
c, d, d, n14, n1, n13, u, m, q
b, a, a, n6, n14, n1, i, e, k
b, b, a, n6, n3, n14, l, r, m
d, b, c, n7, n12, n6, g, s, u
b, b, a, n10, n9, n11, q, m, e
b, b, a, n12, n13, n2, q, m, e
c, b, c, n2, n16, n7, l, j, q
b, b, a, n5, n7, n1, l, f, p
a, a, a, n4, n9, n15, l, q, h
b, b, b, n5, n1, n11, q, m, e
c, a, c, n15, n13, n2, l, i, q
b, b, b, n8, n12, n11, r, l, i
b, a, d, n2, n9, n10, q, h, r
b, c, a, n1, n2, n1, k, p, m
d, d, a, n9, n3, n12, l, j, q
b, b, a, n8, n3, n12, r, l, i
b, b, b, n1, n1, n5, l, q, h
b, c, b, n12, n5, n8, e, u, i
b, d, c, n6, n10, n5, l, j, q
a, d, a, n1, n12, n14, k, e, j
c, a, b, n9, n9, n13, l, j, p
a, c, c, n1, n13, n9, q, g, r
b, c, a, n13, n13, n2, l, q, m
b, c, a, n15, n12, n7, m, q, m
c, a, b, n10, n5, n11, l, j, q
b, b, a, n1, n2, n3, l, f, p
a, d, b, n7, n11, n10, e, l, m
b, a, c, n12, n14, n12, q, h, r
a, d, c, n16, n5, n4, l, k, q
d, d, a, n9, n10, n8, l, j, q
c, d, d, n11, n3, n3, u, l, q
a, a, a, n11, n4, n13, l, q, h
b, a, c, n9, n9, n8, q, h, r
b, b, a, n4, n7, n7, p, m, e
d, d, d, n14, n13, n1, m, t, h
c, d, d, n2, n8, n5, t, l, p
a, c, c, n13, n2, n11, g, m, j
c, a, b, n13, n2, n15, l, i, q
a, c, d, n4, n13, n8, l, f, p
a, c, d, n11, n11, n2, l, f, p
c, b, c, n6, n13, n11, j, e, j
a, a, a, n9, n7, n12, l, q, h
a, a, a, n1, n14, n5, e, u, j
a, a, c, n11, n12, n10, q, h, r
b, c, a, n14, n15, n4, l, q, m
b, a, c, n2, n7, n4, q, h, r
b, c, b, n15, n4, n8, k, j, q
d, c, a, n5, n16, n1, m, t, h
c, d, c, n14, n11, n2, u, l, q
a, d, a, n9, n11, n11, l, q, h
d, d, a, n16, n2, n3, m, t, h
d, b, c, n7, n1, n10, g, t, u
b, b, b, n1, n3, n12, r, m, i
a, d, c, n4, n13, n12, l, j, q
d, b, d, n6, n11, n6, g, s, e
b, c, a, n9, n7, n10, l, q, m
a, c, d, n8, n12, n7, f, h, m
d, b, c, n6, n6, n14, g, s, u
d, d, a, n7, n10, n6, q, r, e
a, a, b, n11, n2, n13, u, e, i
a, d, c, n13, n12, n11, l, j, q
b, b, b, n2, n11, n13, r, l, i
b, a, a, n3, n9, n2, e, m, l
a, d, d, n16, n8, n8, l, j, q
a, c, a, n5, n4, n5, f, h, m
c, b, b, n3, n13, n11, k, o, m
a, a, c, n10, n10, n11, l, j, q
d, c, c, n12, n10, n16, m, t, h
d, d, a, n13, n3, n14, q, r, e
a, a, a, n7, n1, n4, e, e, i
d, b, c, n16, n8, n6, g, s, u
a, c, d, n5, n9, n12, l, f, p
a, d, a, n5, n15, n8, j, e, j
d, d, a, n6, n10, n14, l, q, h
a, c, a, n16, n13, n7, l, q, m
d, b, c, n2, n7, n2, g, s, u
a, c, c, n1, n2, n4, q, h, q
d, d, a, n3, n10, n7, q, r, e
d, d, a, n10, n9, n10, m, t, h
b, a, a, n9, n16, n11, e, l, l
b, b, b, n3, n7, n15, r, l, i
a, d, a, n11, n9, n9, e, l, l
d, b, c, n4, n1, n10, l, q, m
b, c, a, n15, n15, n14, l, q, m
a, a, b, n9, n9, n9, l, q, g
b, a, c, n16, n5, n4, p, h, r
b, b, a, n13, n10, n5, l, f, p
b, c, a, n10, n4, n9, l, q, m
d, d, a, n3, n6, n6, g, g, o
b, b, b, n7, n16, n16, r, l, i
b, a, b, n12, n16, n2, r, l, i
c, d, d, n11, n5, n4, u, l, q
a, b, c, n4, n3, n11, l, q, m
b, a, b, n16, n14, n7, p, h, r
d, b, c, n10, n10, n14, l, q, m
b, b, b, n14, n13, n2, r, l, i
c, b, c, n3, n6, n15, r, l, i
a, c, c, n3, n8, n5, q, h, r
c, b, c, n2, n11, n12, l, j, q
b, c, a, n15, n1, n3, l, q, m
a, d, c, n11, n1, n3, l, k, q
b, a, c, n10, n2, n15, q, h, r
a, a, a, n15, n3, n6, l, p, h
d, b, c, n2, n15, n14, l, q, o
a, d, a, n16, n15, n15, m, t, h
a, a, c, n16, n12, n7, l, k, q
a, d, a, n14, n5, n4, l, j, q
a, c, d, n6, n8, n15, l, f, o
c, b, c, n15, n8, n2, r, l, i
a, a, a, n3, n9, n10, l, j, q
a, d, b, n4, n1, n7, j, e, j
b, a, a, n3, n15, n12, e, k, o
c, b, c, n10, n4, n10, l, j, q
c, d, d, n6, n8, n8, u, l, q
b, a, a, n10, n11, n3, e, l, l
d, b, c, n3, n6, n3, l, q, m
b, a, c, n15, n16, n10, q, h, r
c, b, c, n9, n5, n4, j, e, j
a, c, a, n10, n7, n2, e, l, l
d, a, b, n3, n3, n16, m, j, q
c, a, b, n11, n8, n6, l, j, q
d, d, a, n11, n16, n5, l, j, q
d, b, c, n16, n15, n5, j, e, j
a, c, c, n5, n6, n8, m, t, h
a, c, a, n16, n8, n15, l, q, m
b, b, a, n9, n14, n10, j, e, j
d, d, a, n2, n14, n13, m, t, h
d, b, c, n9, n3, n6, g, t, u
b, a, a, n16, n13, n1, e, k, l
a, c, c, n13, n2, n8, f, m, k
a, d, a, n15, n10, n5, e, l, l
d, d, a, n8, n16, n6, g, g, o
d, a, c, n16, n9, n4, l, q, m
b, b, c, n15, n13, n16, j, e, j
d, b, c, n14, n3, n16, l, q, m
a, d, a, n10, n16, n5, j, e, k
a, c, b, n1, n1, n10, l, q, g
d, c, a, n16, n4, n4, o, u, h
c, b, a, n8, n11, n3, j, e, i
b, b, d, n12, n14, n13, j, e, i
a, c, d, n2, n3, n5, l, f, p
b, a, a, n12, n16, n1, h, m, j
a, a, a, n11, n9, n5, l, q, h
b, b, b, n9, n5, n16, r, l, i
d, d, b, n13, n5, n8, m, t, h
b, c, a, n7, n6, n4, l, q, m
d, d, a, n5, n7, n2, g, g, p
b, b, a, n16, n8, n12, q, m, e
d, d, a, n6, n12, n9, l, q, h
c, b, c, n16, n6, n11, j, e, k
a, c, c, n9, n13, n6, q, h, r
d, b, c, n5, n9, n2, l, q, h
d, a, c, n9, n6, n3, g, s, u
b, a, c, n1, n3, n1, q, h, r
a, b, a, n6, n13, n9, q, m, e
b, b, b, n15, n5, n4, r, l, i
a, b, a, n10, n15, n13, l, q, h
d, b, c, n9, n10, n9, l, q, m
d, d, b, n4, n10, n10, m, t, h
d, b, c, n1, n1, n1, g, s, u
c, d, a, n10, n16, n7, l, j, q
d, b, c, n8, n14, n10, g, s, u
a, a, d, n8, n2, n10, e, u, j
a, c, d, n10, n8, n1, l, f, p
a, c, d, n2, n15, n3, l, f, p
c, a, c, n5, n10, n1, p, h, r
a, d, c, n10, n7, n6, l, j, q
a, a, a, n14, n3, n2, e, l, l
a, a, a, n10, n10, n15, e, u, i
a, c, d, n2, n12, n3, k, e, p
a, a, a, n4, n4, n1, u, u, i
a, d, a, n13, n15, n8, e, l, l
a, b, c, n9, n7, n16, g, s, u
b, a, b, n10, n3, n7, q, h, r
a, d, a, n7, n2, n2, l, j, q
d, b, c, n11, n4, n5, l, q, m
a, d, a, n6, n9, n3, e, l, l
d, d, a, n12, n7, n16, l, t, h
c, b, c, n12, n9, n1, r, l, i
b, c, b, n7, n9, n1, l, j, q
b, b, a, n12, n15, n14, l, f, p
d, a, b, n14, n6, n9, l, q, m
a, c, c, n14, n5, n2, g, m, j
a, a, a, n8, n7, n15, l, q, h
a, d, a, n10, n8, n3, e, l, l
d, b, c, n13, n16, n11, g, s, u
b, c, b, n3, n1, n2, l, q, h
d, a, c, n13, n6, n2, l, p, h
c, d, d, n2, n16, n8, u, l, p
b, c, b, n11, n4, n13, l, q, h
