% continuousInputs: false
% addNoisyOutputs: false
% inputNoiseProbability: 0.1
% outputNoiseProbability: 0.1
% generator type: class toolkit.SyntheticDataGenerator$IndependentGenerator
% resultRows: 10000
% Number of instances before adding noise (numInputsVectors): 20
% numInputVectors: 20
@RELATION 'synthetic: -c -6 '
@ATTRIBUTE x1 {a, b, c, d}
@ATTRIBUTE x2 {a, b, c, d}
@ATTRIBUTE x3 {a, b, c, d}
@ATTRIBUTE class1 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class2 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class3 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class4 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class5 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class6 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@DATA
b, a, a, l, u, l, h, o, o
d, a, a, m, j, e, l, s, e
c, c, a, h, f, u, k, s, i
b, b, d, u, e, s, i, q, j
d, a, d, m, f, i, p, t, g
b, d, a, r, o, g, m, p, p
d, a, a, r, j, f, q, s, u
a, c, c, g, j, k, o, r, h
c, c, c, q, s, m, h, p, k
d, c, a, f, l, g, f, o, h
b, b, c, t, e, o, e, i, g
a, d, b, r, f, i, j, m, i
a, a, b, l, i, j, k, f, p
d, a, b, i, p, l, k, j, h
b, b, c, m, u, o, f, k, g
b, b, b, i, o, h, p, p, s
c, d, c, t, s, r, i, j, l
d, a, a, e, r, s, u, s, j
a, a, b, i, g, j, s, t, e
d, d, a, g, u, t, j, o, h
a, d, b, p, q, i, k, u, m
c, c, c, u, s, r, h, e, k
c, d, a, f, t, k, h, l, l
b, b, c, l, q, o, t, u, g
d, b, c, g, m, j, o, r, m
a, d, c, r, q, i, s, i, m
a, c, d, h, j, s, e, h, j
a, a, b, q, m, r, t, g, u
d, a, a, o, j, j, l, h, f
c, c, a, f, f, h, f, r, q
a, c, c, s, h, k, r, s, e
b, b, c, i, h, l, e, i, s
c, c, b, s, f, r, f, s, i
a, a, d, q, f, h, r, l, o
d, a, a, k, m, u, g, p, u
b, a, d, p, j, r, i, p, r
d, d, a, f, l, h, i, l, j
d, b, b, m, s, k, p, f, h
a, a, b, k, s, u, i, s, e
b, c, a, m, j, g, h, f, p
d, a, a, j, j, k, k, r, u
b, c, a, r, i, j, r, f, g
b, a, d, p, e, r, i, l, h
d, b, b, m, s, q, k, j, p
a, d, a, k, r, s, q, f, h
c, c, c, f, s, o, r, o, s
a, a, b, j, g, u, i, g, k
a, d, a, t, t, f, i, h, i
a, a, b, k, m, j, p, g, k
c, c, c, t, s, r, i, h, l
d, a, a, k, i, s, r, g, i
d, b, c, p, k, j, o, r, p
b, a, d, e, k, f, u, p, l
a, c, c, l, j, k, r, q, g
b, d, d, p, l, s, i, k, h
b, a, d, p, h, p, i, r, s
c, b, a, m, f, k, f, s, u
b, b, d, o, t, f, g, r, k
d, a, d, h, u, k, g, t, h
a, d, b, r, o, i, s, i, p
c, c, b, j, f, t, f, h, u
b, d, a, s, i, q, h, o, g
b, d, a, f, g, f, m, g, g
b, b, d, u, r, f, g, r, g
d, a, d, r, e, o, l, e, l
b, a, d, p, e, u, i, o, r
d, d, a, f, k, r, f, g, t
a, c, c, m, q, k, u, s, h
d, d, d, q, e, u, k, j, s
b, b, d, o, r, f, i, q, m
d, b, b, s, p, k, t, f, o
a, c, c, g, j, k, j, h, l
b, b, b, o, o, q, m, p, o
a, a, b, s, s, s, s, i, e
a, c, b, f, j, s, e, j, j
b, c, a, o, r, k, h, e, p
c, a, d, h, k, h, h, p, i
b, c, a, o, j, g, j, f, s
b, a, d, p, s, p, i, t, r
d, b, c, i, k, j, o, p, e
b, c, d, t, t, t, f, r, i
b, b, c, i, u, l, p, i, g
d, c, a, f, e, h, t, u, l
a, d, b, i, f, h, r, o, m
c, a, a, e, p, h, o, r, t
a, d, a, r, j, j, r, p, h
d, a, d, r, u, k, f, l, u
d, d, d, e, u, q, l, u, g
b, b, c, m, m, l, m, u, r
a, c, c, s, t, k, p, i, j
d, a, b, j, s, s, e, g, k
b, a, d, p, h, r, i, l, r
d, d, a, f, f, e, j, o, f
c, d, c, g, s, o, u, f, r
d, a, d, t, e, q, f, l, l
a, c, b, l, q, s, h, u, h
d, a, d, f, u, h, t, q, h
d, b, c, k, k, j, q, p, m
a, d, b, r, s, i, j, s, l
c, c, a, o, f, l, k, s, k
a, d, b, r, o, i, j, q, l
a, d, c, s, g, i, k, i, l
c, c, d, e, s, r, j, j, l
c, c, c, e, s, r, r, u, r
b, a, a, s, r, f, s, o, i
c, c, c, r, s, r, s, k, r
a, d, a, j, e, g, g, j, i
c, c, c, u, s, r, h, i, r
a, c, c, i, t, k, j, t, j
c, c, a, k, f, k, f, s, j
d, b, b, p, s, k, p, f, f
c, a, d, u, o, r, h, q, g
a, a, b, g, i, r, s, l, u
a, c, c, o, s, s, j, p, l
b, a, d, p, e, r, i, l, r
b, b, b, o, k, m, q, s, t
d, b, b, t, q, q, q, f, r
d, b, c, p, k, j, i, s, i
b, d, a, u, p, l, f, r, o
a, d, a, j, m, i, i, g, m
d, d, d, i, f, q, l, j, g
a, a, d, i, u, k, e, p, k
c, c, c, j, r, q, u, o, l
c, a, d, k, p, s, o, p, g
b, c, a, j, f, k, k, f, e
d, d, a, f, k, q, l, e, l
b, b, c, l, j, o, e, m, g
d, a, d, q, f, j, f, q, l
a, d, b, i, k, i, j, o, l
a, d, b, l, i, p, t, s, i
a, c, b, o, p, k, r, t, p
a, d, b, i, t, i, u, o, u
a, d, b, r, p, i, l, q, u
a, d, a, f, k, t, t, i, j
b, a, a, f, u, p, u, o, h
b, a, d, p, h, s, i, e, r
b, d, a, r, i, o, m, p, u
a, d, b, r, k, i, r, q, p
d, d, a, f, q, p, o, e, k
d, a, d, s, f, q, l, j, g
b, c, a, g, j, k, h, f, i
b, c, c, u, s, o, h, i, l
a, d, b, s, g, i, u, s, t
d, d, d, e, u, r, r, l, g
d, a, a, k, l, i, k, r, f
a, a, a, r, s, i, k, q, j
b, b, c, t, h, o, o, i, g
b, c, a, g, j, g, t, f, p
c, c, c, p, s, o, i, g, r
b, c, a, f, q, k, r, g, k
b, b, d, t, q, f, g, r, l
b, d, b, s, h, i, j, e, m
d, b, b, p, f, q, g, f, p
a, d, b, r, i, i, r, t, i
b, b, d, e, p, p, g, q, u
b, c, a, j, q, g, g, f, p
b, a, b, l, s, s, i, r, h
c, c, a, s, f, s, k, s, u
d, a, b, j, q, h, u, f, g
c, d, a, g, o, p, p, f, f
b, c, a, g, j, g, m, f, s
d, b, b, k, o, j, p, l, e
b, b, b, f, m, r, t, p, i
b, a, d, p, m, s, i, q, r
d, a, d, p, u, m, p, m, h
a, d, b, i, f, i, t, q, m
c, c, a, p, f, m, f, r, i
a, c, c, j, h, s, r, f, f
d, a, a, g, h, j, f, s, f
b, c, a, h, f, g, f, s, j
d, d, a, f, g, p, j, h, g
a, d, a, f, r, u, i, o, l
d, b, c, p, k, j, q, l, l
a, c, c, u, t, s, r, f, j
b, d, d, s, o, q, h, f, t
a, d, a, k, e, t, h, f, m
b, c, a, r, r, g, g, f, m
b, b, c, o, r, m, e, e, h
a, d, c, s, s, i, t, i, m
a, a, b, h, i, t, s, h, k
a, c, b, l, t, s, s, s, k
c, a, a, e, g, s, r, k, i
b, b, c, m, u, o, e, t, t
a, c, c, i, j, s, r, h, p
b, d, a, e, m, f, m, s, t
c, b, d, i, k, t, u, q, f
a, d, a, t, r, s, p, i, j
c, d, c, u, s, g, h, f, k
a, c, c, f, q, k, s, u, j
c, a, d, m, j, f, o, e, g
d, a, d, q, u, o, f, h, q
a, d, c, o, t, s, o, f, p
a, c, c, h, q, i, j, i, u
a, a, b, r, o, h, t, o, l
b, b, c, i, p, l, p, u, g
b, a, d, p, q, j, i, k, f
b, a, d, k, p, f, t, o, g
c, a, d, k, j, s, t, u, g
d, a, c, f, f, o, h, t, g
d, c, a, l, f, f, f, s, k
d, a, a, k, t, k, g, g, e
b, a, d, p, e, j, i, k, j
d, a, a, m, o, u, o, p, h
d, d, a, f, l, q, j, j, r
c, c, a, e, f, g, r, h, i
b, a, b, i, g, h, r, p, s
a, d, a, i, e, j, u, j, p
b, d, a, h, t, h, m, p, o
a, d, a, k, s, j, i, g, h
b, a, a, o, p, s, j, q, l
b, c, d, r, q, g, q, f, m
b, d, a, r, r, o, m, g, l
b, d, a, r, t, g, i, t, l
d, a, d, e, u, q, r, j, h
a, c, c, p, j, k, e, f, p
b, a, a, g, h, s, o, i, o
c, a, d, q, p, p, j, q, j
b, c, a, o, r, k, t, f, o
d, d, a, f, l, q, h, f, i
b, c, a, r, q, k, h, f, u
b, b, d, g, j, o, e, g, h
d, d, b, r, g, h, s, e, l
c, c, c, l, s, g, o, k, s
d, b, b, s, t, q, i, e, o
a, d, b, r, q, i, r, p, u
a, c, c, g, s, k, h, h, u
c, c, a, j, f, j, f, s, l
a, c, c, j, j, k, o, f, h
a, d, d, i, h, p, o, t, q
c, c, c, h, s, o, t, g, r
a, d, b, q, t, h, r, q, l
c, a, d, f, u, h, l, h, s
b, c, a, j, j, k, h, f, s
b, b, c, l, j, l, g, g, g
a, a, d, p, h, j, i, p, r
b, b, d, t, q, o, i, f, m
b, b, d, h, t, k, g, f, u
b, a, d, p, h, j, i, k, f
c, c, c, r, s, o, j, k, l
d, d, a, f, q, e, o, e, i
a, c, c, m, j, s, f, u, l
b, a, d, p, p, j, i, t, h
d, d, a, e, h, r, h, u, j
b, a, d, o, q, h, l, o, l
a, d, a, i, h, o, l, f, i
b, b, d, h, t, q, g, j, j
b, b, b, o, q, h, p, r, l
c, a, a, m, r, r, g, f, r
d, b, b, p, t, j, i, j, o
a, a, a, j, h, f, k, g, i
b, a, a, l, h, o, i, p, r
d, b, b, m, u, q, o, f, k
a, c, a, q, q, g, j, f, k
a, d, a, t, f, o, q, g, o
a, c, c, o, q, k, l, t, m
b, a, a, o, r, m, k, j, m
b, b, c, m, u, o, g, u, r
a, c, d, m, s, s, m, h, p
d, a, d, q, u, o, f, k, l
d, a, a, t, k, s, f, s, u
c, d, c, p, s, o, s, q, k
b, a, a, r, t, i, r, o, p
c, b, c, e, s, r, s, e, s
b, b, c, l, u, o, o, q, g
a, a, a, e, q, u, i, j, s
b, c, a, r, i, g, k, f, g
a, d, b, p, t, i, k, o, p
a, d, a, t, o, k, i, i, o
d, d, a, f, f, u, l, g, t
b, b, c, i, e, l, m, t, f
d, a, a, e, r, o, f, l, e
a, d, b, i, f, i, j, e, l
c, c, c, p, s, p, o, k, r
d, a, b, h, s, o, f, m, f
d, d, a, f, k, u, f, g, u
b, c, a, o, i, k, q, f, s
a, d, a, g, k, f, o, j, q
a, c, c, f, q, k, i, f, f
b, c, a, r, q, k, l, f, k
d, b, b, t, u, k, i, f, h
b, c, a, i, i, h, q, f, l
b, b, c, t, q, o, t, e, s
c, d, c, j, s, o, f, g, k
c, b, a, q, f, p, r, s, l
b, b, b, k, m, h, q, q, h
a, c, c, i, s, k, s, f, u
b, a, a, o, p, f, s, e, u
d, a, a, s, l, r, g, s, f
c, a, d, h, k, s, m, p, h
a, d, a, u, h, p, q, i, t
d, a, d, q, u, q, f, t, l
a, d, b, p, u, i, k, u, u
b, a, d, p, e, r, h, l, s
d, b, c, p, k, j, q, r, l
b, d, a, e, o, o, h, o, o
d, b, b, j, p, q, h, j, p
d, a, a, g, h, h, u, i, j
d, b, c, k, m, k, h, l, s
b, b, c, l, j, o, f, u, s
b, c, a, k, j, g, j, f, o
b, b, a, o, q, r, g, r, l
d, b, c, i, m, j, q, r, l
b, b, d, h, j, e, i, r, m
b, d, a, e, g, p, m, u, g
a, d, a, g, o, t, q, i, h
d, b, c, p, k, j, o, r, i
a, d, a, i, e, s, i, t, o
b, c, a, g, f, g, h, f, k
d, d, a, f, q, h, p, f, f
a, a, b, u, i, s, j, s, e
c, c, a, h, r, k, q, f, o
c, d, c, e, s, o, j, s, r
b, b, d, q, e, s, i, s, f
a, b, b, u, f, k, t, f, f
a, b, b, p, i, t, p, g, g
a, c, a, r, r, k, h, f, k
b, a, d, p, s, s, i, k, s
c, c, a, u, f, h, k, s, q
a, a, c, g, q, s, k, q, h
c, c, c, t, s, o, h, k, r
a, a, b, i, i, j, r, s, q
b, d, a, s, o, o, m, t, t
c, a, a, f, k, r, g, e, i
a, a, c, p, s, j, p, q, k
b, a, a, e, u, r, j, j, g
a, d, d, k, g, e, o, f, q
b, b, b, k, u, u, m, p, i
d, b, b, s, f, q, t, g, h
d, b, c, g, k, j, p, r, p
a, d, a, f, k, s, p, g, o
a, c, c, f, h, s, f, u, h
a, c, c, g, g, k, e, f, u
b, b, b, r, m, h, t, g, j
a, d, a, p, f, i, s, m, l
b, b, c, k, j, o, g, t, g
d, a, a, k, j, o, f, p, u
d, b, b, s, s, k, t, f, h
a, a, b, m, s, s, k, m, g
c, c, a, k, f, j, r, s, u
a, c, b, g, m, j, i, s, i
a, b, a, p, p, s, s, l, q
a, d, a, t, l, r, g, g, t
b, c, a, r, f, g, i, f, p
a, a, a, u, s, g, k, g, e
d, a, a, q, h, u, f, s, u
b, b, b, l, e, h, o, o, r
b, d, a, e, m, q, m, t, t
a, a, b, p, p, k, q, k, h
d, a, a, s, i, f, g, q, f
a, d, b, q, i, i, l, p, i
a, a, a, g, e, s, e, j, i
c, c, a, f, f, g, r, g, u
b, b, c, m, f, l, t, t, g
a, d, a, j, e, j, e, g, j
a, d, b, p, u, i, g, t, u
d, c, c, h, h, k, o, h, u
c, a, d, k, u, k, m, m, l
b, c, a, r, j, g, i, f, s
c, c, c, g, t, r, o, t, r
c, c, c, f, s, g, j, k, r
c, c, c, j, s, r, o, o, j
a, d, b, r, s, i, h, e, l
a, d, a, i, h, s, q, j, o
b, b, b, i, u, l, o, s, k
d, a, a, p, l, o, l, i, u
b, d, a, s, p, f, l, f, l
a, d, a, i, e, g, l, f, h
c, c, c, r, s, g, o, m, s
b, b, b, o, l, l, l, p, k
c, c, a, t, f, l, r, s, q
c, a, d, r, o, k, r, q, u
d, b, a, j, f, u, l, m, s
d, a, d, s, f, k, i, q, u
d, a, a, q, i, f, f, f, j
a, b, b, e, r, u, p, g, t
d, a, a, l, k, s, o, q, f
d, b, c, i, m, j, i, l, l
b, c, a, o, q, k, m, f, o
a, b, c, t, p, o, f, m, g
c, c, c, q, s, r, j, i, k
a, c, c, r, t, s, s, h, l
a, c, c, h, q, k, i, g, g
c, c, b, j, f, e, r, s, o
b, c, c, f, s, o, f, r, l
a, b, d, s, q, p, g, q, i
d, b, b, m, t, k, h, f, k
d, a, d, g, s, q, h, m, l
b, c, a, s, q, k, u, f, e
b, c, a, o, j, k, j, e, o
b, b, d, h, f, t, i, g, m
b, a, a, o, r, o, i, o, k
c, a, d, m, g, t, h, f, e
b, a, d, p, k, s, i, t, s
b, a, d, p, l, j, i, s, f
a, d, a, i, o, g, q, f, f
a, c, c, i, h, k, r, s, u
d, d, a, f, h, l, l, e, i
a, a, b, g, k, f, l, j, k
d, b, b, k, m, j, p, s, i
a, b, b, o, l, l, m, g, h
b, b, c, t, q, o, g, u, g
b, b, c, t, l, o, o, k, f
a, c, c, h, t, k, e, u, g
c, a, d, k, j, s, h, f, t
b, d, b, i, m, i, u, p, u
b, a, d, p, k, r, i, k, r
b, b, b, o, l, h, m, p, g
d, b, b, s, t, q, i, j, f
b, b, b, i, m, l, q, p, e
b, b, b, g, r, m, p, g, k
a, c, c, o, t, s, p, p, u
b, c, a, j, j, g, h, f, m
a, b, c, m, j, k, s, f, g
b, b, d, h, e, u, i, s, i
a, c, c, h, h, k, r, u, f
b, b, c, l, h, l, u, k, s
a, c, b, p, q, i, r, i, l
c, c, a, o, f, u, k, s, i
b, b, b, e, k, r, u, s, q
b, b, a, h, j, q, g, r, l
d, a, a, k, j, j, g, j, f
b, a, b, h, q, l, g, q, i
d, a, d, h, s, q, i, q, g
b, a, d, p, l, p, i, r, r
b, b, c, i, p, g, e, t, s
d, a, d, q, u, m, g, m, s
c, c, a, s, f, e, r, s, h
b, b, d, u, q, o, g, r, j
b, d, c, p, j, k, p, f, g
d, d, a, f, o, t, f, p, f
b, b, c, i, t, o, t, l, g
b, a, a, f, i, o, g, g, u
b, a, d, p, p, s, i, q, k
d, b, b, p, q, p, h, j, p
a, c, c, l, q, k, h, u, j
c, c, a, j, f, f, f, t, j
d, a, d, q, f, k, p, q, h
c, d, a, f, h, r, t, o, l
a, d, a, h, f, p, k, f, t
b, a, a, t, o, h, s, m, l
b, d, b, q, m, l, f, t, t
a, b, d, i, j, p, i, r, m
c, b, c, m, l, l, g, i, h
b, b, c, i, l, h, t, u, g
b, a, d, p, q, j, i, k, r
a, c, c, o, q, s, i, i, u
b, c, a, p, f, p, f, i, p
b, b, b, l, j, r, i, e, i
b, b, b, m, k, h, f, s, q
b, a, b, k, i, u, i, e, g
d, d, a, f, o, f, t, t, m
b, a, d, h, e, p, h, r, m
a, a, b, l, q, r, p, l, q
d, a, d, j, u, k, e, m, g
d, d, d, g, u, k, l, t, l
d, b, b, m, e, k, t, j, o
c, c, a, o, f, i, f, s, u
c, c, c, u, s, g, u, o, r
c, c, d, e, s, g, f, o, k
c, b, b, m, u, k, t, j, o
b, b, a, l, o, h, f, s, i
b, c, a, r, f, g, u, f, e
c, a, d, p, s, p, h, q, r
c, c, c, p, s, o, h, e, s
d, a, a, f, j, r, h, g, u
b, b, c, g, j, o, f, u, t
a, d, b, t, f, i, t, o, l
d, d, a, f, t, m, j, t, g
d, d, b, p, s, i, j, m, i
b, a, d, o, u, t, j, o, f
b, d, a, r, i, k, s, f, m
c, d, a, o, f, r, f, s, i
b, a, a, p, t, j, i, k, r
a, d, a, j, o, j, e, j, p
c, a, d, s, g, q, g, u, t
a, c, d, h, h, k, s, f, j
d, b, b, s, p, q, i, k, k
b, d, a, p, o, o, m, o, i
b, b, b, h, f, h, f, e, h
b, b, d, u, e, o, i, q, o
b, b, d, u, h, f, g, f, o
d, b, a, e, k, i, g, h, u
c, a, d, m, p, j, m, u, i
d, a, a, k, l, i, g, q, j
b, b, b, p, l, h, t, p, i
b, c, b, g, i, g, m, f, l
b, d, a, q, m, l, m, t, p
c, a, d, k, p, p, t, q, l
b, b, d, t, h, p, g, q, o
c, a, d, s, g, s, t, r, g
d, b, b, p, f, k, p, j, h
b, b, a, j, g, m, e, g, r
a, c, c, g, h, s, f, r, p
a, c, c, r, j, t, r, u, h
b, c, a, r, i, k, i, f, g
c, c, a, s, f, f, r, s, t
d, d, a, f, q, k, t, u, u
d, c, c, l, s, g, g, f, r
c, a, d, o, g, t, h, s, h
a, d, b, r, k, i, l, p, u
c, c, c, s, s, o, o, k, r
d, b, c, k, m, j, m, p, p
a, c, c, t, q, t, s, s, u
b, a, a, s, u, p, u, o, k
a, c, c, h, j, s, f, u, j
d, d, a, f, k, f, l, o, h
b, b, b, m, r, r, m, p, o
b, a, a, o, q, h, f, j, l
a, b, b, s, t, k, p, j, p
d, c, a, u, f, t, f, s, p
d, b, b, i, s, q, h, e, p
a, b, c, p, k, j, q, p, g
b, b, b, f, l, r, m, s, i
b, a, d, j, q, f, g, i, m
d, b, c, k, m, j, e, s, p
b, b, b, i, h, o, e, m, q
b, d, a, m, e, r, t, j, m
a, a, b, h, i, j, e, m, i
a, c, c, p, j, k, s, f, j
b, b, b, l, l, u, f, e, e
a, a, b, p, s, t, o, o, f
d, b, d, r, f, l, f, t, h
b, a, a, u, q, p, e, j, o
b, b, b, o, g, r, q, s, t
b, a, d, p, e, j, i, q, h
c, c, a, o, f, o, r, s, l
a, c, a, j, j, g, q, f, s
d, d, a, f, l, p, l, l, r
d, b, c, p, o, j, i, s, m
a, d, a, i, q, u, l, j, o
b, b, a, g, l, u, t, g, f
a, d, b, g, p, t, l, j, p
d, a, d, k, u, t, f, g, g
b, a, d, p, q, k, i, p, h
b, c, a, g, p, g, m, f, m
d, b, c, p, t, k, g, j, o
b, a, a, l, q, i, s, j, k
a, d, b, r, t, i, q, t, m
b, d, a, s, q, s, m, u, i
a, a, b, f, k, p, k, h, h
a, c, c, s, q, k, i, f, h
b, a, a, m, t, r, k, o, l
a, d, a, t, h, u, l, i, t
b, a, a, f, u, o, l, o, q
a, a, b, h, k, f, j, e, k
d, a, a, r, l, h, r, r, j
b, a, a, o, q, h, g, f, l
b, b, d, e, h, s, i, q, l
d, a, d, h, u, j, l, h, s
a, d, c, r, o, i, k, h, l
a, c, c, u, j, k, r, f, j
c, a, c, e, k, s, u, f, l
c, a, d, q, o, s, m, p, g
c, a, d, r, g, r, t, o, h
c, c, b, t, s, f, i, k, l
c, a, d, l, p, f, h, k, i
b, a, a, h, r, s, h, j, p
b, c, a, g, r, k, u, f, p
d, a, a, g, o, u, u, p, i
a, d, b, i, t, i, q, p, l
a, a, b, h, m, s, s, h, k
d, a, d, p, f, m, t, p, l
b, a, d, u, j, p, i, t, m
c, c, a, m, f, j, r, s, o
b, b, c, l, f, l, e, r, s
a, d, a, i, r, k, l, j, i
c, a, d, s, k, p, h, q, i
a, d, a, t, h, u, g, g, f
b, c, a, j, q, g, r, f, p
a, d, a, j, r, j, q, j, o
a, c, c, f, s, k, r, p, h
b, a, a, m, q, p, h, j, k
d, b, c, i, m, j, k, r, g
d, a, d, j, u, t, e, g, l
c, d, c, m, s, m, h, i, l
b, b, b, g, l, u, e, e, i
a, c, a, r, i, g, t, f, o
b, c, c, q, s, s, o, l, k
b, b, c, l, u, o, f, m, t
b, c, a, k, j, k, q, f, i
b, d, a, h, s, l, m, p, g
d, b, c, k, m, j, q, l, i
c, c, a, f, k, t, h, l, u
d, b, b, m, u, l, h, j, o
d, c, c, h, s, o, h, i, r
b, c, a, r, r, g, r, f, p
c, a, d, t, o, h, t, r, g
c, c, c, p, s, r, j, i, r
b, a, d, p, m, s, i, q, r
d, a, d, g, u, g, g, t, p
c, c, c, f, s, o, o, f, k
b, d, a, s, k, r, o, o, l
c, c, a, h, f, u, f, s, o
d, b, c, p, k, j, e, k, k
a, d, b, p, f, i, g, p, m
b, b, c, t, r, l, g, m, r
d, a, a, g, r, m, h, e, f
a, d, b, s, i, i, j, p, m
b, c, a, r, r, k, q, f, k
a, c, b, h, j, k, r, u, u
b, d, a, e, o, r, i, o, e
a, c, c, e, s, s, o, s, f
c, a, d, o, p, t, t, u, t
d, b, b, p, t, q, h, j, l
b, c, c, u, r, r, i, h, r
d, c, c, k, k, j, q, s, p
b, c, a, r, j, k, u, f, t
a, d, a, f, g, m, j, h, f
a, c, c, u, q, k, e, t, j
b, b, d, e, h, t, j, f, s
a, c, c, o, j, k, o, s, p
a, d, a, g, l, h, j, g, o
b, d, a, h, o, g, m, l, e
c, a, a, j, j, s, t, r, m
d, b, b, u, u, q, m, f, h
a, a, a, i, r, f, e, g, p
d, a, a, f, u, r, t, h, g
d, a, a, j, s, i, q, k, j
b, a, b, s, q, o, j, m, m
d, a, a, f, h, k, p, o, g
d, a, a, l, l, u, l, h, j
d, c, c, j, h, k, r, f, f
d, a, d, i, j, s, o, p, l
a, b, b, u, k, j, p, h, l
d, d, a, f, k, s, h, l, k
a, a, b, j, s, f, m, s, h
d, a, b, u, u, k, t, f, h
b, d, a, f, q, i, k, f, s
b, a, b, l, m, m, f, s, r
b, a, a, l, q, i, q, o, u
b, b, c, s, u, o, t, r, g
b, d, b, f, r, g, j, o, f
a, a, b, k, t, h, i, s, r
a, c, c, l, t, j, r, u, j
d, a, d, p, f, q, g, l, h
a, a, b, j, p, u, u, l, h
d, a, a, g, o, h, l, i, j
d, a, d, j, f, q, k, k, h
d, d, a, f, t, s, j, h, i
d, b, c, g, m, j, o, s, p
d, a, d, f, f, r, m, l, p
b, c, a, g, j, k, i, g, o
d, a, d, s, t, m, g, l, l
c, c, c, g, s, h, q, k, k
b, d, a, j, m, l, m, i, o
d, a, a, m, l, t, h, s, j
c, c, a, j, f, e, f, r, l
a, b, b, k, j, g, e, p, t
b, a, d, p, m, p, i, q, h
b, b, a, t, s, o, g, p, k
d, a, a, q, l, f, u, s, e
b, c, a, j, q, j, s, f, t
b, c, a, r, f, f, j, f, s
d, a, b, l, g, r, o, j, k
a, d, a, k, r, f, g, i, i
b, a, a, e, u, p, h, o, l
a, d, a, f, l, j, s, h, t
d, b, b, o, s, k, p, f, f
a, d, b, i, f, i, o, h, u
a, c, a, t, e, u, l, k, h
b, d, a, r, i, m, h, o, f
b, a, d, p, e, o, j, k, r
d, a, d, e, e, t, i, f, l
b, b, c, g, u, o, o, q, t
a, c, d, i, h, k, u, u, j
a, c, c, o, j, k, r, u, p
b, c, a, g, i, k, h, f, k
a, a, d, g, f, o, j, p, s
b, b, b, t, u, r, f, s, o
a, c, b, p, q, s, f, f, g
b, c, c, g, f, o, o, r, g
b, c, a, o, q, k, q, f, o
d, a, d, h, f, q, l, r, p
a, c, c, r, q, s, o, i, g
d, a, d, s, u, k, g, m, g
d, b, c, i, l, j, q, s, i
b, a, d, k, j, e, g, t, m
c, c, a, o, f, o, f, s, o
b, d, a, i, t, r, m, t, h
a, d, c, r, u, i, s, j, l
b, b, b, l, i, u, p, s, o
b, c, a, j, q, k, q, f, p
d, d, b, f, k, e, j, u, i
c, c, c, t, s, r, u, j, l
c, a, d, i, j, i, m, e, i
a, b, b, j, p, h, f, m, q
c, c, a, r, f, p, k, s, f
a, c, b, s, t, r, j, f, p
d, b, b, i, s, q, i, f, l
c, a, c, e, k, m, u, f, t
c, c, c, j, s, o, j, s, l
b, d, c, o, j, k, o, s, h
b, a, d, p, e, l, i, q, h
d, d, a, f, o, o, l, j, h
d, b, c, j, m, j, o, l, i
b, a, d, p, e, s, i, p, h
a, c, c, h, h, k, h, f, l
c, d, d, k, k, f, u, p, g
a, b, b, g, m, r, f, q, q
d, a, a, s, h, p, k, j, e
d, b, c, s, e, q, g, f, l
c, c, a, p, f, t, r, s, j
b, a, a, f, u, i, s, j, r
b, c, a, o, j, k, u, f, u
d, d, a, f, o, t, l, e, g
b, b, c, t, g, l, o, l, g
b, c, a, s, q, j, u, f, m
a, c, c, o, s, k, j, u, o
b, a, d, u, q, f, g, g, o
a, b, c, g, j, s, p, u, u
d, a, a, k, j, u, g, j, f
d, c, a, f, k, u, t, f, g
c, c, c, p, s, r, o, k, m
b, b, d, i, t, e, g, t, j
d, b, c, p, k, j, o, p, f
a, b, d, s, e, k, t, e, h
a, d, a, i, h, o, o, g, l
d, d, a, f, t, e, h, o, g
a, d, b, p, o, i, t, p, p
a, a, a, k, m, f, k, m, e
b, a, d, q, u, s, i, u, h
b, a, d, p, k, k, h, u, r
a, a, b, j, s, f, s, u, h
b, a, d, p, l, s, i, p, f
a, d, b, r, f, i, t, q, j
a, c, a, s, i, k, m, f, o
a, c, c, g, s, k, s, q, m
d, b, a, l, l, u, f, q, h
a, c, d, h, q, s, r, q, j
a, a, b, k, p, s, e, l, g
b, d, a, j, g, l, m, i, m
c, c, a, o, f, p, e, h, q
a, c, b, h, t, s, o, f, h
b, c, a, h, q, g, h, f, j
b, c, c, p, j, k, o, u, j
b, b, d, u, h, t, g, j, m
c, a, d, h, f, o, f, t, s
a, c, c, h, t, s, f, p, u
b, c, a, r, i, g, q, f, h
b, b, b, i, i, h, l, q, i
a, d, b, p, q, i, l, p, u
c, a, a, e, u, h, r, q, k
a, c, c, r, j, k, r, s, h
a, b, c, t, l, o, g, q, s
c, d, a, t, s, l, h, r, u
c, d, c, r, s, r, j, f, l
b, a, a, f, q, f, h, j, i
b, d, a, t, r, f, l, o, k
c, b, a, k, f, m, f, s, j
