% continuousInputs: false
% addNoisyOutputs: false
% inputNoiseProbability: 0.1
% outputNoiseProbability: 0.1
% generator type: class toolkit.SyntheticDataGenerator$TwoPartitionLimitedOutputsGenerator
% maxOutputVectorsPerInstance: 3
% resultRows: 10000
% Number of instances before adding noise (numInputsVectors): 20
% numOutputVectors = 20
% numInputVectors: 20
@RELATION 'synthetic: -c -6 '
@ATTRIBUTE x1 {a, b, c, d}
@ATTRIBUTE x2 {a, b, c, d}
@ATTRIBUTE x3 {a, b, c, d}
@ATTRIBUTE class1 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class2 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class3 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class4 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class5 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@ATTRIBUTE class6 {e, f, g, h, i, j, k, l, m, o, p, q, r, s, t, u}
@DATA
c, b, a, i, e, k, s, t, h
b, c, a, r, l, p, e, s, j
b, d, a, r, l, p, f, s, j
d, c, d, m, t, q, h, h, j
a, c, b, e, o, i, s, q, u
a, a, a, j, q, j, g, j, s
b, a, c, o, g, t, p, k, i
d, b, c, p, p, u, r, m, o
d, a, d, i, h, t, g, j, f
d, b, c, m, i, r, s, t, h
a, c, a, r, l, p, s, s, h
c, b, c, l, u, l, i, f, f
c, a, a, l, t, q, e, l, i
d, b, d, h, r, k, s, t, h
d, c, b, k, p, h, p, q, h
d, a, d, i, h, t, g, j, g
a, a, a, j, q, j, g, j, r
d, a, a, i, e, l, s, t, h
d, d, a, l, p, h, e, k, i
b, c, a, i, e, l, e, s, j
d, c, d, m, t, q, s, t, h
a, b, d, r, l, p, g, j, f
d, b, c, p, o, u, r, o, o
c, b, a, i, e, l, s, t, h
c, b, a, j, e, l, s, t, h
a, b, b, i, e, l, g, j, r
b, c, b, e, o, i, s, q, u
c, b, d, l, u, l, i, f, g
c, c, a, k, p, h, p, q, h
a, c, c, r, l, p, h, h, k
c, c, a, k, p, h, g, j, f
c, b, d, l, u, l, i, f, g
c, b, d, l, t, l, i, f, h
b, c, b, i, e, l, e, s, k
c, b, c, t, e, u, f, t, t
d, a, a, i, e, l, m, m, g
c, a, d, m, u, l, g, j, f
c, b, a, i, e, l, s, t, i
d, c, d, m, t, q, s, t, h
b, a, c, m, i, r, s, q, u
d, b, c, p, o, u, s, t, h
d, b, c, m, i, r, r, s, k
d, d, c, q, t, q, g, l, s
c, a, a, m, t, q, e, l, i
c, d, c, q, t, r, g, l, r
c, c, a, k, p, h, o, r, h
b, d, c, q, t, q, g, l, s
c, b, c, j, i, q, g, k, r
d, b, c, p, o, u, s, t, h
b, b, b, s, f, t, f, t, t
c, b, b, t, e, u, f, t, t
b, a, c, j, q, i, s, q, u
c, b, d, l, u, l, i, f, g
c, b, c, k, i, r, p, q, h
c, c, a, k, p, h, p, q, h
c, a, a, m, t, q, e, l, i
d, d, a, k, p, h, e, m, i
c, d, c, q, t, q, g, k, s
a, c, b, e, o, j, s, q, u
c, b, a, i, e, l, s, t, g
a, a, b, i, e, l, r, f, j
a, a, a, j, q, j, g, j, r
a, a, a, j, q, j, e, k, m
a, b, c, r, l, p, h, h, j
d, c, c, p, o, u, r, o, o
c, b, d, l, u, k, h, f, g
b, b, b, m, i, r, s, q, u
c, b, c, q, o, u, g, j, r
c, b, d, l, u, l, i, e, g
a, b, c, r, m, p, g, j, f
b, c, d, h, e, l, s, s, h
c, c, a, k, p, h, q, q, h
a, c, b, e, o, i, f, t, t
b, a, c, j, q, j, s, r, u
b, c, a, e, o, i, s, r, h
c, b, b, t, e, u, f, u, t
a, a, a, j, q, j, e, k, m
c, b, c, j, h, q, g, j, r
a, a, b, f, f, m, p, q, h
c, c, a, k, p, h, p, q, h
d, a, a, j, e, m, m, l, g
c, d, c, q, t, q, g, l, s
a, c, a, e, o, h, s, q, u
a, a, b, i, e, l, p, q, h
c, a, c, j, i, q, m, m, g
c, c, a, k, p, i, p, q, h
d, a, a, i, e, l, l, m, g
c, d, c, q, t, q, g, m, s
a, a, b, i, e, l, p, q, g
c, a, a, m, t, q, e, l, i
d, d, a, i, e, l, m, m, g
b, c, b, r, l, p, e, s, k
c, b, a, i, e, l, s, t, h
c, b, a, m, i, r, i, f, g
c, d, c, t, e, u, g, l, s
c, b, b, t, e, u, f, u, t
b, b, c, l, u, l, i, f, g
a, b, c, r, m, p, f, s, j
c, c, a, k, p, g, p, q, h
c, b, b, l, u, l, q, q, i
c, c, c, h, q, k, h, h, j
b, c, a, i, e, l, e, s, j
a, c, b, e, o, i, s, q, u
d, a, a, i, e, l, m, m, g
b, c, a, i, u, k, e, r, j
c, c, a, k, p, h, p, q, h
a, a, b, m, i, r, g, j, r
c, d, c, p, t, q, g, l, s
d, a, d, k, u, l, g, k, f
b, a, c, o, g, t, t, q, u
b, b, c, q, l, p, h, h, j
a, a, a, j, q, j, g, j, r
c, c, a, k, p, h, p, q, h
a, b, b, e, o, i, s, q, u
d, a, d, f, g, m, g, j, f
c, c, a, k, q, h, p, q, h
c, d, c, q, t, q, g, l, r
d, a, d, i, h, t, g, j, f
c, d, c, q, t, q, h, m, t
a, c, b, e, o, i, g, t, t
c, d, d, q, t, q, g, l, s
c, d, c, q, t, q, g, l, s
c, b, b, i, e, l, f, t, t
d, a, a, i, e, l, m, m, g
c, b, a, h, e, l, r, u, h
a, a, b, f, g, m, p, q, h
d, c, b, e, t, l, e, l, i
d, a, c, f, g, m, f, j, r
d, c, d, m, t, q, h, h, j
d, d, a, e, t, l, e, l, i
d, d, a, e, t, k, e, l, i
c, b, a, h, e, l, s, t, h
c, b, b, i, e, l, f, t, t
c, b, a, i, e, l, r, t, h
d, c, d, m, t, q, s, t, g
a, c, d, h, r, k, s, t, g
c, d, c, q, t, q, f, l, s
a, b, c, r, l, p, h, j, f
c, a, d, m, t, q, e, l, i
c, b, c, l, u, l, g, j, r
d, d, a, e, t, l, e, l, i
b, b, c, p, o, u, g, j, r
c, b, b, i, e, l, f, t, t
d, d, a, e, s, l, e, l, i
a, a, b, e, g, m, r, f, k
c, b, a, i, e, m, s, t, h
d, b, d, m, t, q, s, t, i
a, a, b, i, e, l, r, f, j
d, b, b, p, o, u, r, o, o
d, c, c, l, i, r, s, t, h
b, a, c, m, j, r, s, q, u
a, a, b, f, g, m, r, f, j
b, a, a, m, s, r, e, l, i
b, c, a, i, e, l, e, s, j
d, a, a, i, e, l, m, m, g
c, d, c, q, t, q, g, l, s
d, c, d, h, r, k, s, t, h
c, b, b, p, m, u, g, j, r
c, b, b, t, e, u, f, t, t
a, a, b, i, e, l, g, j, r
c, c, a, r, l, p, e, s, i
d, c, d, i, q, j, i, h, j
b, a, c, o, g, t, s, p, u
c, b, b, t, e, u, f, t, t
d, c, d, m, t, q, h, h, j
b, c, a, i, f, l, e, s, j
c, c, a, k, p, h, r, o, o
c, b, c, p, o, u, m, o, g
d, a, a, i, e, l, m, m, g
a, b, d, p, o, t, r, o, o
a, a, a, m, i, r, p, q, h
a, a, a, r, l, p, g, j, r
d, a, a, i, e, l, m, m, g
a, c, b, e, o, i, f, t, s
d, a, a, i, e, l, m, m, g
d, c, d, h, r, k, s, t, h
a, c, b, e, o, j, g, t, t
a, b, c, r, l, p, g, h, j
d, a, b, i, e, l, m, m, f
d, d, a, e, t, l, e, l, i
b, a, c, o, i, s, t, p, u
d, b, d, i, h, u, g, j, f
b, a, b, i, e, l, r, f, j
c, a, d, l, u, l, g, j, f
a, d, d, l, u, l, g, i, f
d, c, d, m, t, q, s, s, h
c, c, a, k, p, h, q, q, h
b, d, c, t, e, u, g, l, s
c, d, a, e, t, m, e, l, i
d, c, d, m, t, p, s, t, h
c, a, a, m, t, q, u, s, j
d, d, a, h, f, l, m, m, g
c, b, c, l, u, l, p, q, h
a, a, a, r, l, p, g, j, s
c, a, a, o, t, q, i, h, j
c, b, b, i, e, l, r, q, u
a, b, c, r, l, p, g, j, f
d, d, a, i, e, l, m, m, g
d, a, a, e, t, l, s, t, h
d, d, a, e, t, l, e, l, i
a, c, b, e, o, i, f, u, t
c, b, c, p, o, u, r, o, o
a, a, a, j, q, j, e, l, m
b, c, a, i, e, l, e, s, j
b, c, a, s, l, p, s, s, i
c, d, d, q, t, q, g, l, s
d, c, d, m, t, q, s, t, h
b, a, a, m, t, q, e, l, i
b, c, d, r, l, p, e, s, j
d, c, d, m, t, q, s, t, h
a, c, a, e, m, i, s, q, u
a, b, c, r, l, p, e, s, j
d, c, d, h, r, k, s, t, h
c, b, c, j, i, q, p, q, g
d, a, d, l, u, k, g, j, f
d, b, c, m, i, r, s, t, h
c, b, d, m, i, q, i, f, g
b, c, a, e, o, i, e, s, j
c, d, c, t, e, u, g, m, s
c, c, a, i, e, l, s, t, h
b, d, a, q, l, p, e, s, j
c, d, c, q, t, q, g, l, s
b, c, a, r, l, p, e, s, j
d, c, a, e, t, l, u, l, i
a, a, a, j, q, j, e, k, m
b, c, d, i, e, k, e, s, j
c, b, a, i, e, l, s, t, h
c, d, c, q, t, q, g, l, s
b, c, a, i, e, l, e, s, j
a, a, a, r, l, p, g, j, r
c, b, d, m, i, r, i, f, g
c, b, c, p, o, u, p, q, h
c, b, b, t, e, u, f, t, t
c, c, a, i, e, l, e, s, j
c, c, b, k, p, h, p, p, h
a, a, a, k, q, j, e, k, m
d, c, d, m, t, q, s, t, h
c, a, a, m, t, q, e, l, i
c, c, a, k, p, h, p, q, g
b, c, a, h, e, l, s, s, h
a, a, a, j, q, j, g, j, q
a, a, c, m, i, r, s, q, e
a, c, b, e, o, i, f, u, t
a, a, a, j, q, j, g, j, r
b, c, a, i, e, l, e, s, j
d, a, a, i, h, t, g, j, f
d, c, c, m, i, r, r, s, k
a, c, b, u, o, i, s, q, u
c, c, a, k, p, h, p, q, h
c, a, a, m, t, q, e, s, j
a, a, a, j, q, j, g, j, r
b, a, c, m, i, r, s, q, u
a, a, d, j, q, j, g, i, r
b, c, a, r, l, p, e, s, j
a, b, c, r, l, p, h, h, j
a, c, b, e, o, i, s, q, u
b, c, a, r, m, p, e, s, j
a, b, c, r, l, p, g, j, f
d, a, a, i, e, l, m, l, g
d, a, a, o, t, q, e, l, i
c, b, b, t, e, u, f, t, t
c, d, c, q, t, q, g, l, s
c, d, c, q, t, q, g, l, s
c, b, d, i, e, l, s, t, h
b, c, a, r, l, p, s, s, h
c, d, c, t, e, u, g, l, s
b, b, a, q, l, p, e, s, j
d, b, d, k, e, l, g, j, f
a, a, c, q, l, o, g, j, f
c, b, b, i, e, m, f, t, s
c, b, c, j, i, q, f, j, r
c, a, d, m, t, q, i, h, i
c, c, a, k, p, h, p, q, h
a, a, b, m, i, r, p, q, h
d, b, c, p, o, u, s, s, h
a, b, c, r, l, p, e, s, j
a, b, c, r, l, p, g, j, f
c, b, c, j, i, q, g, j, r
c, c, c, q, t, r, g, l, s
a, a, b, j, q, i, g, j, r
c, d, c, t, f, u, g, l, s
d, a, d, j, q, j, g, j, r
c, b, d, l, e, l, i, f, g
d, a, d, e, t, l, s, t, h
c, d, c, q, t, q, g, k, s
b, c, a, f, o, j, e, s, j
c, d, a, e, t, l, e, l, i
d, b, a, h, e, l, s, u, h
a, d, a, e, t, l, e, l, i
a, b, c, r, l, o, g, j, f
c, b, b, j, i, p, g, j, r
c, d, c, t, e, u, g, l, s
a, a, a, j, p, j, g, k, r
c, c, a, i, e, l, s, t, h
c, b, c, j, i, q, g, i, q
c, a, a, i, e, l, m, m, g
c, a, a, m, t, q, e, l, i
d, a, d, f, g, m, g, j, f
a, c, b, e, o, i, s, q, u
b, a, c, m, i, r, s, r, t
c, d, c, q, t, p, g, l, s
a, a, a, j, q, j, g, j, r
b, a, c, m, i, r, s, q, u
b, a, b, m, i, q, p, r, h
c, b, a, i, e, l, s, u, h
c, b, d, l, u, l, p, k, i
d, b, c, p, o, u, r, s, k
c, c, a, k, p, h, p, q, h
c, d, c, p, t, q, f, l, s
c, b, b, t, e, u, f, t, t
c, b, d, l, u, l, i, f, g
d, a, d, l, u, l, g, j, f
c, b, d, l, u, l, i, f, g
c, b, a, i, e, k, s, t, g
c, b, b, i, e, l, s, t, h
d, d, a, e, t, l, f, l, i
a, a, b, l, i, r, g, i, r
a, c, b, e, o, i, s, q, u
c, d, a, e, u, l, s, t, h
c, d, c, q, t, q, g, l, s
c, b, b, t, e, u, f, t, t
c, b, a, i, e, l, s, t, h
c, b, d, k, u, l, i, e, g
d, b, c, l, u, l, m, m, g
d, a, a, i, e, l, m, m, g
a, b, b, r, l, p, g, k, f
c, b, b, l, u, l, f, t, s
a, a, a, j, q, j, g, j, r
b, c, a, i, e, l, e, s, i
b, c, a, i, e, l, e, s, i
b, a, c, m, i, r, r, q, u
a, a, b, f, g, m, r, f, j
a, c, b, e, o, i, s, q, u
c, a, a, i, e, l, s, t, h
d, c, d, h, r, k, h, h, j
c, b, c, l, t, l, p, q, h
c, b, d, l, u, l, i, g, g
a, a, a, i, q, j, e, k, m
b, a, c, o, g, t, p, k, i
d, d, a, e, t, l, u, l, i
d, c, c, m, s, r, r, u, h
c, b, a, i, e, l, s, t, h
b, c, a, h, e, k, e, s, j
c, c, c, p, o, u, p, p, i
d, b, c, p, o, u, r, s, k
b, c, b, e, p, i, s, t, h
a, c, b, e, p, i, f, s, t
c, b, c, j, i, q, g, j, r
c, b, d, l, u, l, i, f, g
c, d, c, t, e, u, g, l, s
c, b, c, j, i, q, o, m, g
c, b, a, m, t, q, e, l, j
c, d, c, t, e, u, g, l, s
c, b, c, j, i, q, m, m, g
d, b, c, r, l, p, f, s, j
d, c, b, e, o, i, s, q, t
a, a, a, j, q, i, f, j, r
c, b, b, l, u, l, f, t, t
b, c, a, r, l, p, e, s, j
b, c, a, i, e, l, s, s, h
c, c, b, q, t, q, g, l, s
b, a, c, j, q, j, p, l, j
b, c, d, r, l, p, e, s, j
c, b, d, m, i, q, i, f, g
b, b, a, j, e, l, s, t, h
c, d, c, q, t, q, g, l, s
c, d, c, t, e, u, g, l, s
c, d, c, q, t, q, g, l, s
a, a, a, j, q, j, g, j, r
c, c, a, j, p, h, p, r, h
a, b, c, m, i, r, r, s, k
a, b, c, r, l, p, u, s, j
a, a, a, j, q, i, g, j, r
c, b, b, l, u, l, g, u, t
c, d, c, q, t, q, f, l, s
d, c, d, m, t, q, s, t, h
a, c, b, e, o, i, s, q, u
c, b, b, i, e, l, f, t, t
c, d, d, t, e, u, g, l, t
d, c, d, h, r, k, h, h, k
d, a, d, f, g, m, g, j, f
d, a, a, i, e, l, m, m, g
c, a, b, u, e, u, f, t, t
c, b, b, s, f, u, f, t, t
c, c, a, k, p, h, p, q, h
a, a, b, m, i, s, p, q, h
a, c, b, e, o, h, s, r, u
d, d, a, k, p, h, e, l, j
c, b, d, m, i, r, i, f, g
b, a, c, j, q, j, s, q, u
c, a, a, i, h, t, g, j, f
c, b, d, l, u, l, i, f, g
a, c, b, e, o, i, s, q, u
a, a, a, i, q, j, g, j, r
b, c, a, h, e, l, s, s, h
a, c, d, m, t, q, s, t, h
b, c, a, r, l, p, s, s, h
d, b, a, m, i, r, i, f, f
c, d, c, t, e, u, g, k, s
a, b, c, r, l, o, g, j, f
d, a, d, i, h, t, g, j, f
c, a, a, m, t, q, e, l, i
b, c, a, r, l, p, s, s, h
d, d, a, i, e, l, m, m, g
d, a, d, k, q, h, e, l, i
d, b, b, m, i, r, r, o, o
a, c, a, r, k, p, e, s, j
d, d, c, q, t, q, g, k, s
d, c, d, h, r, k, s, t, i
d, c, d, m, t, q, s, t, h
c, b, c, j, i, q, g, j, r
b, a, c, m, i, r, s, q, u
a, b, c, r, l, p, h, h, j
c, b, c, j, i, q, p, q, h
d, d, a, e, t, l, s, t, h
c, b, b, s, e, u, f, t, t
b, b, a, e, o, i, e, r, j
a, c, b, e, p, i, s, p, u
c, c, a, k, p, h, r, o, o
a, b, c, r, l, q, h, h, i
d, c, d, h, r, k, s, t, h
c, b, c, j, i, q, g, j, q
d, b, c, m, i, r, s, t, h
d, d, a, e, t, l, e, l, i
c, d, c, r, t, q, g, l, s
b, c, a, r, m, p, u, i, t
d, d, a, e, t, l, e, l, i
c, a, c, m, i, r, r, p, u
a, a, a, j, q, j, e, k, m
c, b, d, l, u, l, i, f, g
d, c, d, m, t, q, s, t, h
d, a, a, i, e, l, m, m, g
d, d, a, e, t, l, e, l, i
c, c, a, k, p, h, p, q, h
c, a, a, m, t, q, e, s, j
b, c, a, i, e, l, u, i, t
b, a, c, m, i, r, p, k, i
a, d, b, e, o, i, r, q, u
c, b, c, l, u, l, m, m, g
d, c, d, m, t, q, s, u, h
c, b, a, k, p, h, r, o, p
b, a, c, o, g, t, p, k, i
c, d, c, q, t, q, g, l, s
a, a, b, m, i, r, p, q, h
a, a, b, h, e, k, p, q, h
d, a, d, f, g, m, g, j, f
a, a, a, j, q, j, g, j, r
d, c, d, h, r, k, h, h, j
d, b, c, p, o, u, r, o, m
a, b, c, r, l, p, g, j, f
c, b, b, i, e, l, s, t, h
d, b, d, h, r, k, s, t, h
a, c, b, f, o, i, s, q, t
c, b, d, l, u, l, i, f, g
c, c, a, k, p, h, p, q, i
d, a, d, f, g, m, g, j, g
c, b, c, t, e, u, f, t, t
c, b, c, l, u, l, g, j, q
a, a, b, f, g, m, g, i, r
c, b, a, i, e, l, s, t, h
a, b, c, r, l, p, h, i, j
a, a, a, i, q, j, e, k, l
a, a, a, j, q, j, f, k, q
a, a, a, j, q, j, u, k, l
c, b, a, i, e, l, s, t, h
d, a, a, i, e, l, l, m, g
d, b, c, p, o, e, r, o, o
c, b, b, t, e, u, f, t, t
d, a, a, i, e, l, m, m, g
a, a, b, e, g, m, p, q, h
d, d, a, e, t, m, e, l, i
b, b, a, q, l, p, s, s, i
c, d, c, q, t, q, g, l, s
c, c, a, k, p, h, p, q, h
a, b, c, r, m, p, h, g, j
a, a, b, j, q, j, g, j, r
a, c, b, e, m, i, s, q, u
c, d, c, s, e, u, g, l, s
c, c, c, q, t, q, g, l, s
a, d, a, j, q, j, g, j, r
d, c, d, h, r, k, s, t, h
c, a, a, m, t, q, e, l, i
a, c, b, e, o, i, s, q, u
d, d, a, e, t, l, e, l, i
d, c, d, m, t, q, s, t, h
b, a, c, m, i, r, p, k, i
c, b, d, l, u, l, i, f, g
b, c, a, r, l, p, e, s, j
a, b, c, r, l, p, e, s, j
a, a, b, i, e, l, p, q, h
b, a, c, m, i, r, s, p, u
d, b, c, p, o, u, r, p, o
b, d, c, q, t, q, g, l, s
d, d, b, e, t, l, e, l, i
d, a, a, i, e, l, m, o, g
d, d, b, e, t, l, e, k, i
c, b, d, m, i, r, i, e, g
b, b, c, l, u, m, g, i, r
d, c, d, m, t, q, h, i, j
c, b, b, t, e, u, f, t, t
a, a, a, r, l, p, e, k, m
b, a, c, m, i, s, p, k, i
c, b, a, k, p, h, r, o, o
d, a, d, e, h, m, g, j, f
c, a, a, i, e, l, m, m, g
d, c, d, h, r, k, s, t, i
d, a, a, i, e, l, m, m, h
b, a, c, j, q, j, p, k, i
c, c, a, r, l, p, s, t, h
b, a, c, m, i, r, s, q, e
a, c, a, r, l, p, e, s, j
d, b, c, m, i, r, r, o, o
d, a, d, j, h, t, f, j, f
a, b, b, e, o, i, f, s, t
b, a, c, o, i, s, s, q, u
c, c, d, l, u, l, i, f, g
c, b, d, m, i, r, i, g, g
b, b, b, l, u, l, f, t, t
d, a, d, i, e, k, m, m, g
c, c, a, i, e, l, e, s, j
d, a, a, i, e, l, m, m, g
a, a, a, j, q, j, e, k, m
d, b, c, m, i, r, r, o, o
d, a, d, i, e, l, m, m, g
a, d, a, e, t, l, u, l, i
c, a, d, l, u, l, i, f, g
a, b, c, r, l, p, e, t, j
d, c, d, m, t, q, h, h, j
c, c, b, t, e, u, f, t, t
a, b, b, e, o, i, f, t, t
d, a, a, i, e, l, o, m, g
c, c, a, k, q, h, p, q, h
c, d, c, t, e, u, g, l, s
a, a, d, j, q, j, g, i, r
c, b, b, t, f, u, f, s, t
d, a, d, i, e, m, m, m, g
a, b, c, r, l, p, e, t, j
a, a, b, i, e, l, f, j, r
a, b, c, r, l, p, g, j, f
a, b, a, j, q, j, g, j, r
a, c, b, e, o, i, s, q, u
c, a, d, i, h, t, g, j, f
b, a, c, o, g, t, s, q, u
c, b, a, h, f, l, s, t, h
c, d, a, e, t, l, e, l, i
d, a, a, k, p, h, u, l, i
c, c, a, k, p, h, o, q, h
c, b, c, l, u, l, p, q, h
c, a, a, m, s, q, e, l, i
c, a, a, m, t, p, h, h, j
a, c, b, e, o, i, f, t, t
a, c, b, e, m, i, f, t, t
c, b, d, m, i, r, i, f, h
d, c, d, h, r, k, h, h, i
d, c, d, m, t, q, s, t, h
d, a, a, i, e, k, m, m, g
c, b, a, i, e, l, s, t, h
d, d, a, k, p, h, e, l, i
c, c, a, k, p, h, r, o, o
c, b, a, i, u, l, t, u, i
c, c, c, j, i, p, p, q, g
c, c, a, k, p, h, r, o, o
d, b, c, p, o, u, s, t, h
c, a, d, l, u, l, g, j, f
a, a, b, f, g, m, g, j, r
a, a, b, i, e, l, r, f, j
c, a, a, o, u, q, e, l, i
b, a, c, j, q, i, s, q, u
b, c, a, i, e, l, u, i, t
c, a, a, l, t, q, e, l, i
b, a, c, m, i, r, s, q, u
c, c, a, k, p, h, p, q, h
a, c, b, f, o, i, s, q, u
b, a, c, o, g, t, s, p, u
d, a, d, l, u, l, g, j, f
d, a, d, l, u, l, g, j, f
b, d, a, i, e, l, e, s, k
a, a, b, m, i, r, r, f, j
d, c, d, o, t, r, h, h, j
a, b, c, s, l, p, g, j, f
a, a, a, i, e, l, r, f, j
d, a, a, i, e, l, m, m, g
c, a, a, m, t, q, e, s, j
c, a, d, l, e, l, g, j, f
c, d, a, e, u, l, u, l, i
d, a, a, i, e, l, m, m, g
c, b, a, h, e, l, r, t, h
a, a, a, i, e, l, m, m, g
c, b, b, t, f, u, f, t, t
b, a, c, j, p, j, o, k, i
c, d, c, q, t, q, g, l, s
d, a, b, m, i, r, s, t, h
d, a, a, e, t, l, e, m, i
d, a, c, f, g, m, g, j, f
d, c, d, m, t, q, i, h, j
c, d, a, l, t, q, e, s, j
d, d, c, t, e, u, g, l, r
d, a, c, p, o, u, r, o, o
a, b, c, r, l, p, e, s, k
c, b, b, t, e, u, f, t, t
d, b, a, i, e, l, s, u, h
d, b, c, m, i, r, r, o, o
d, a, b, e, t, l, e, l, j
b, c, a, r, l, p, s, s, i
c, b, c, l, u, l, p, q, h
a, b, c, r, l, p, g, i, g
b, b, d, l, t, l, i, f, f
b, a, c, m, i, q, s, q, u
b, b, c, r, l, p, g, j, f
d, b, c, p, o, u, r, o, o
c, d, c, q, t, q, g, l, s
a, a, b, f, g, m, g, j, r
d, d, a, e, t, l, e, k, h
a, a, b, m, i, r, g, j, r
b, a, c, j, p, j, r, q, u
b, d, b, h, e, l, s, s, h
d, b, c, m, i, r, r, o, o
a, c, b, e, o, i, s, q, u
c, d, c, r, t, q, g, l, s
a, a, b, m, i, s, r, g, j
a, a, a, r, l, p, e, k, m
b, d, a, i, e, l, e, s, i
c, a, a, m, t, q, e, l, i
c, b, c, j, i, q, h, j, r
c, b, b, i, e, l, f, t, t
c, c, a, k, p, h, g, j, f
b, a, c, o, i, r, t, q, u
d, c, d, m, t, q, h, h, j
b, c, a, q, l, p, e, s, j
c, b, a, h, f, l, s, t, h
a, b, c, r, l, p, g, j, f
c, a, c, k, i, q, p, q, h
d, d, d, e, u, l, e, l, i
c, d, c, q, u, q, g, l, s
c, a, a, m, t, q, h, h, j
c, b, a, i, e, l, s, t, h
c, d, c, q, u, q, g, l, s
c, b, a, i, e, l, s, t, h
c, a, a, m, u, q, e, l, i
d, d, a, e, t, l, e, l, i
d, c, d, h, r, j, s, t, h
b, c, a, r, l, p, s, s, h
c, a, a, m, t, q, e, s, j
d, a, d, l, e, l, g, j, f
d, d, a, e, t, l, e, l, i
d, d, a, e, t, m, e, l, i
c, c, a, k, p, h, p, q, h
c, b, b, i, e, l, g, t, t
c, c, d, r, l, p, f, r, k
b, a, d, j, q, i, s, q, t
d, b, c, p, o, u, r, m, o
c, c, a, k, p, h, p, q, h
c, d, b, r, t, q, f, l, s
d, c, d, l, t, q, s, t, h
a, a, b, m, i, s, p, q, h
d, a, c, p, o, u, s, t, g
c, d, c, q, t, q, g, l, s
d, c, d, l, t, q, h, h, j
b, c, a, r, l, p, t, r, h
c, d, c, t, e, u, g, l, s
a, d, b, f, f, m, r, f, j
c, b, d, k, u, l, i, f, g
c, b, b, i, e, m, f, t, t
c, c, a, k, p, h, p, q, h
b, d, c, t, e, u, g, m, s
c, d, c, p, u, q, g, l, s
b, c, a, r, l, p, e, s, j
d, a, a, i, e, m, m, m, g
a, a, a, j, q, j, g, j, r
b, a, c, o, g, s, s, q, u
c, b, c, i, e, l, g, t, t
d, c, a, k, p, h, r, o, p
b, c, a, i, u, l, r, s, h
b, a, b, f, g, m, g, j, r
c, a, a, i, e, l, s, s, h
c, b, d, l, u, l, i, f, g
d, a, d, f, g, m, g, j, f
b, c, a, e, o, i, e, s, i
a, b, c, r, l, p, e, s, k
b, b, a, l, u, l, i, f, g
d, d, a, e, t, l, e, l, j
b, c, a, e, o, i, e, s, k
a, d, b, e, o, i, s, q, u
c, d, c, q, t, q, g, l, s
c, d, a, e, t, l, s, t, h
b, d, c, p, t, q, g, l, s
d, c, d, h, r, k, i, h, j
c, b, c, p, o, u, r, s, k
d, b, c, q, o, u, r, s, k
b, c, a, i, e, l, u, i, t
a, b, c, r, l, p, e, s, j
b, d, c, q, t, q, g, l, s
d, b, c, p, o, u, r, o, o
c, b, a, i, e, l, s, t, h
d, c, d, m, s, q, s, u, h
c, b, a, i, e, l, s, t, h
c, a, a, l, t, r, e, s, j
d, b, a, k, p, h, p, q, h
b, a, c, k, q, j, s, q, u
c, c, b, t, e, u, f, t, t
d, b, c, p, o, u, r, s, k
b, d, c, m, i, q, t, q, u
d, a, b, f, g, m, r, f, j
a, c, c, e, o, i, s, q, u
c, a, a, m, t, q, e, l, i
d, c, d, m, t, q, h, h, k
c, b, c, p, o, u, g, j, r
d, a, a, l, t, q, e, l, i
c, a, a, m, t, q, e, l, i
d, a, a, i, e, l, m, m, f
d, b, c, p, o, u, s, o, o
a, a, a, j, q, j, e, k, l
c, b, b, t, e, u, f, t, t
b, c, a, i, e, l, e, s, j
c, d, b, q, t, q, g, l, s
c, d, c, t, e, u, g, l, s
b, c, b, e, o, i, f, t, t
d, c, d, m, t, q, h, h, j
b, b, a, i, e, l, e, s, j
c, b, b, o, p, u, p, q, h
b, a, c, j, p, j, s, q, u
d, b, c, m, i, q, q, o, o
c, b, b, t, e, u, f, t, t
c, b, a, i, e, l, s, t, h
c, c, d, m, t, q, s, t, h
d, a, a, e, t, l, e, l, i
b, c, a, k, p, h, p, q, h
a, d, b, m, i, r, s, q, u
b, c, a, i, e, l, s, s, h
d, d, a, e, t, l, s, t, h
d, b, c, p, o, u, s, t, i
c, b, d, l, u, l, i, e, f
d, c, d, h, r, k, s, t, h
b, c, a, i, e, m, s, s, h
d, c, d, h, r, k, h, g, j
b, c, a, r, l, p, e, s, j
a, a, a, k, q, j, g, i, r
c, b, b, t, f, u, f, t, t
b, d, b, q, t, q, g, k, s
a, d, b, m, i, r, g, j, r
c, b, c, l, u, l, g, j, r
b, a, c, m, i, r, s, q, u
c, c, a, k, p, h, o, p, h
c, b, d, l, u, l, i, f, g
b, b, a, l, u, l, h, f, g
c, b, c, j, i, q, g, j, r
c, a, a, m, t, q, e, l, i
