% continuousInputs: false
% addNoisyInputs: false
% inputNoiseProbability: 0.1
% outputNoiseProbability: 0.1
% generator type: class toolkit.SyntheticDataGenerator$LimitedOutputsGenerator
% numOutputVectorsPerInstance: 3
% resultRows: 10000
% Number of instances before adding noise (numInputsVectors): 20
% numOutputs = 3
% numOutputVectors = 20
@RELATION 'synthetic_data: -c -3 '
@ATTRIBUTE x1 {a, b, c, d}
@ATTRIBUTE x2 {a, b, c, d}
@ATTRIBUTE x3 {a, b, c, d}
@ATTRIBUTE class1 {e, f, g, h}
@ATTRIBUTE class2 {e, f, g, h}
@ATTRIBUTE class3 {e, f, g, h}
@DATA
c, a, d, h, f, f
b, b, d, f, g, g
a, b, c, g, h, g
c, c, b, h, g, h
d, b, a, g, e, f
c, b, a, h, e, e
c, a, b, e, f, h
a, c, d, h, e, f
d, b, a, g, e, f
c, b, d, g, e, e
c, c, b, h, g, h
a, a, c, g, h, f
b, b, d, h, f, g
d, b, a, g, e, e
d, b, a, g, e, f
d, a, d, h, f, g
d, b, b, g, e, f
b, b, d, g, e, f
c, a, d, g, h, g
c, c, b, h, g, h
a, c, d, h, h, f
b, b, a, g, e, f
d, b, c, g, e, g
a, c, c, h, e, f
d, a, d, g, f, g
b, a, c, g, e, f
d, b, a, f, e, f
a, a, c, g, e, f
c, c, b, h, g, h
a, c, d, h, e, e
c, a, b, h, h, g
a, d, c, e, h, h
d, b, a, g, e, f
b, b, d, g, f, f
b, c, d, h, f, g
d, a, b, g, e, g
a, c, d, h, e, f
d, b, a, g, e, f
c, a, b, e, f, h
c, a, d, h, e, f
c, b, a, g, e, f
a, d, c, e, h, h
a, c, d, h, e, e
b, d, d, h, f, g
a, c, d, h, e, f
c, a, b, e, h, g
d, b, b, e, h, h
a, b, a, f, h, f
d, b, a, g, f, f
a, a, b, g, e, g
a, c, d, h, e, f
c, a, d, g, h, g
d, d, c, h, f, h
a, c, a, g, e, g
d, b, c, g, e, g
c, a, b, e, f, h
c, c, b, h, g, h
b, b, d, g, e, f
d, c, b, e, e, h
a, d, c, h, g, h
a, d, b, e, h, g
b, b, d, g, e, f
c, b, d, g, e, e
a, b, c, g, e, g
b, b, d, g, e, f
b, d, c, g, e, f
a, c, d, h, e, f
d, b, a, g, e, f
d, b, a, g, e, f
b, d, d, h, f, g
c, a, b, h, f, h
d, c, a, h, e, f
b, d, b, g, e, f
c, a, d, e, e, f
c, a, d, g, g, f
d, b, a, g, e, f
b, b, a, h, e, f
c, b, d, h, f, g
b, c, a, h, f, g
c, d, c, h, f, g
d, a, d, e, f, g
d, b, a, g, e, f
c, b, d, g, h, g
c, d, c, h, f, g
c, b, d, g, e, e
a, a, c, g, e, f
b, d, c, h, f, g
a, b, a, g, e, f
d, c, b, e, f, h
d, b, b, e, h, h
a, d, c, e, h, h
a, c, d, h, e, f
d, d, b, g, e, f
d, a, d, h, f, g
c, d, c, g, e, g
b, b, c, g, f, g
d, d, b, g, e, f
d, b, a, g, e, f
c, c, b, e, g, h
c, b, d, g, e, e
a, c, d, g, e, f
a, d, c, e, h, h
d, b, a, g, e, f
c, b, d, f, f, g
a, b, c, h, g, h
a, b, c, g, e, g
d, d, b, g, e, f
d, b, a, g, e, e
b, d, b, e, g, h
c, d, c, g, e, g
a, c, d, h, e, f
a, c, d, h, e, f
d, a, a, h, f, g
d, a, d, h, f, g
c, a, b, h, h, g
c, c, b, e, e, g
d, b, a, g, e, f
b, d, b, h, e, f
a, c, d, h, e, f
b, d, b, g, e, f
b, b, a, h, f, g
d, c, b, g, e, f
b, d, d, e, f, g
c, b, d, f, f, g
d, b, a, g, e, f
a, c, d, h, e, f
a, c, d, h, e, f
d, d, b, g, f, f
b, b, a, g, e, f
c, b, d, g, h, e
d, a, a, g, f, g
c, a, b, e, f, h
d, b, a, g, e, f
a, c, d, h, f, f
b, d, a, g, e, g
a, c, c, g, e, h
b, d, b, g, e, f
d, b, b, f, e, f
c, a, d, f, f, h
c, c, b, h, g, h
c, b, d, f, f, h
d, b, a, f, e, f
b, b, d, f, f, g
d, c, d, h, e, f
a, d, b, g, e, f
d, b, a, g, e, f
a, c, d, h, e, f
b, d, d, h, f, g
b, c, c, h, g, h
a, c, d, e, e, f
c, b, b, g, e, f
d, c, b, e, h, h
d, b, a, g, e, f
a, c, a, h, e, f
a, c, d, h, e, f
a, c, d, h, e, f
a, d, c, h, h, h
a, d, c, e, h, h
a, d, c, h, e, h
a, c, d, h, e, f
b, d, c, h, f, g
c, d, c, g, e, g
a, d, c, e, h, h
a, a, c, e, e, g
c, d, c, g, e, g
c, d, c, g, e, h
d, b, a, g, e, f
d, a, b, h, f, g
a, d, c, e, h, h
b, d, b, g, e, f
a, b, c, h, g, h
a, d, c, e, e, h
a, b, c, h, g, h
d, c, b, e, h, h
d, c, b, e, h, h
d, b, a, h, e, f
a, c, c, h, e, f
d, a, d, h, f, g
c, b, d, h, f, g
d, a, d, h, e, g
d, a, d, h, f, g
d, b, a, g, e, f
d, d, c, h, h, h
c, d, c, g, e, g
c, b, d, f, f, g
b, b, a, h, e, f
d, b, a, g, e, f
d, c, b, e, e, h
c, a, d, g, h, g
d, b, a, g, e, f
c, c, b, h, g, h
a, d, d, e, h, h
b, b, d, g, e, f
b, b, a, h, e, e
d, a, d, g, h, g
c, b, b, g, g, h
c, b, d, f, f, g
a, b, c, g, e, g
c, b, b, h, g, h
b, d, b, g, e, f
a, d, d, e, e, h
c, d, c, g, e, g
d, c, b, e, h, h
d, b, a, f, e, f
a, d, c, e, h, h
d, b, a, g, e, f
b, d, b, g, e, f
d, d, c, h, h, h
b, d, b, g, e, f
c, a, b, e, f, h
d, b, a, f, e, f
a, d, c, h, h, h
c, a, d, g, h, g
c, a, d, g, h, g
d, c, b, e, h, h
c, b, d, f, f, g
d, b, a, g, e, f
d, a, d, h, f, g
b, b, a, h, e, e
b, a, b, g, e, f
c, a, d, g, h, g
a, d, c, h, g, h
c, a, b, h, h, g
a, d, c, h, h, h
a, b, d, g, e, f
a, d, c, e, h, h
d, a, d, h, f, g
b, b, d, f, f, g
d, b, a, f, e, f
a, c, d, g, e, f
a, d, c, e, h, h
d, b, a, g, e, f
b, d, b, g, e, f
a, b, d, g, h, f
d, d, b, g, e, e
c, c, b, h, g, h
a, d, c, h, e, h
b, d, b, g, e, f
c, b, d, f, f, g
a, d, c, e, h, h
d, b, a, g, e, g
a, b, d, h, g, h
d, b, a, g, e, f
c, b, d, f, f, g
d, b, a, g, e, f
b, d, b, g, e, f
c, d, c, h, f, g
d, d, b, g, e, f
b, b, d, g, e, f
b, b, a, e, e, f
d, d, b, g, e, f
a, c, d, h, e, f
a, d, c, e, h, h
a, d, c, g, e, f
d, c, b, e, h, h
d, c, b, e, h, h
d, b, a, g, e, f
a, d, c, h, h, h
b, b, a, h, e, f
d, a, d, h, f, g
a, d, c, h, h, e
d, d, c, g, e, g
c, c, b, h, g, h
b, d, c, e, h, h
b, d, d, e, h, g
c, a, d, g, g, g
c, a, d, h, e, f
c, c, b, f, f, h
a, c, d, h, e, f
c, d, c, h, f, g
d, b, d, h, g, h
a, d, c, h, h, h
a, d, c, h, h, h
a, a, c, g, f, f
a, b, a, g, e, f
a, b, c, g, e, g
d, b, a, g, e, g
b, b, a, e, e, f
a, d, d, e, h, h
b, b, a, g, e, f
b, b, d, g, e, f
a, a, c, g, e, f
a, d, c, h, h, h
d, a, b, h, h, g
a, d, d, e, h, h
a, c, b, e, h, h
c, d, c, g, e, g
a, b, c, g, e, g
a, b, c, f, e, g
d, a, c, g, e, f
c, d, d, g, h, g
c, a, d, g, h, g
a, d, c, e, h, h
c, d, c, h, e, f
b, c, b, h, e, g
d, b, a, h, e, f
d, c, b, e, h, h
c, b, b, h, h, g
d, b, a, g, e, f
a, b, c, h, g, h
d, b, a, g, f, e
d, a, d, h, f, g
c, a, a, h, f, e
b, d, d, h, f, g
d, a, d, h, f, g
d, c, d, h, e, f
a, c, d, h, e, f
c, d, c, h, f, g
d, b, a, h, e, f
d, d, c, e, h, h
d, c, c, e, h, h
b, b, a, h, f, g
b, c, b, g, e, f
a, c, d, h, h, f
a, c, d, h, e, f
c, c, b, h, h, h
a, d, c, e, h, g
d, b, a, h, e, f
d, b, a, g, e, f
a, d, c, h, h, h
d, c, b, e, h, h
d, d, b, g, e, f
d, c, a, h, e, f
d, d, d, h, f, g
a, c, d, h, e, f
c, a, d, g, h, g
c, b, d, g, e, f
a, b, c, f, e, h
d, d, b, g, e, f
a, c, d, h, e, f
c, a, b, e, f, h
c, d, d, h, f, g
b, b, b, e, g, h
b, b, a, e, e, f
b, b, a, h, e, e
c, a, c, e, f, h
b, a, c, f, e, f
d, c, b, e, h, h
b, b, a, h, e, f
c, a, c, h, h, g
b, b, a, h, h, f
d, b, a, g, h, f
b, b, a, g, f, f
a, b, a, h, f, g
a, b, c, h, g, h
b, c, d, g, e, f
d, d, c, g, e, e
a, b, c, h, g, h
a, c, d, h, e, f
a, c, d, h, e, f
a, d, c, e, h, h
a, c, d, h, e, f
d, c, c, e, g, h
a, c, d, h, f, f
d, a, a, g, e, f
b, c, b, h, g, h
c, a, d, h, e, f
d, d, c, g, e, f
d, a, d, h, f, g
c, d, b, g, e, f
c, d, c, h, f, g
a, c, d, h, e, f
d, c, b, e, h, h
a, c, c, h, h, h
a, b, a, g, e, f
a, d, c, e, h, h
b, d, c, e, h, g
c, c, b, h, g, h
d, a, a, g, e, f
a, c, d, e, e, f
b, b, a, h, f, g
b, d, b, g, e, f
d, b, d, g, e, e
c, b, d, h, f, g
b, b, d, g, e, f
a, d, c, e, h, h
d, b, a, g, e, f
a, c, a, g, e, f
c, c, b, h, g, h
d, b, b, g, e, f
d, b, a, g, e, e
c, d, c, h, f, g
d, b, a, g, e, f
c, d, c, g, e, g
a, c, d, h, e, f
b, d, b, g, e, f
d, a, d, h, f, g
d, b, a, g, e, g
b, b, d, f, f, g
d, c, a, g, e, f
a, b, d, g, e, f
b, b, d, g, e, g
a, c, d, h, e, f
a, c, d, h, f, f
a, c, d, h, e, f
a, b, c, h, g, e
d, c, b, e, h, h
a, a, c, e, h, h
b, b, a, h, e, f
d, a, d, h, g, h
a, a, c, h, e, e
d, b, a, g, e, f
d, a, d, g, f, g
c, c, b, h, g, h
c, a, d, h, e, g
a, c, d, h, e, f
c, b, d, g, e, e
c, b, d, g, e, e
d, a, d, h, f, g
d, a, d, h, f, h
b, b, d, g, e, f
d, d, b, g, e, f
d, d, b, g, e, f
b, c, d, g, e, e
b, d, d, h, f, g
a, c, d, h, e, f
d, b, a, g, e, f
b, a, c, g, e, g
d, a, c, g, e, f
c, d, c, h, e, h
b, c, a, g, e, e
d, b, a, g, e, f
b, b, a, h, e, f
d, a, b, h, e, f
c, a, b, h, e, g
b, a, b, e, f, h
a, a, c, h, g, g
a, b, a, g, e, f
a, d, b, g, e, f
a, c, d, h, e, g
d, c, a, g, e, f
b, d, d, h, f, g
c, d, c, h, f, g
a, a, c, g, e, f
c, b, d, g, e, e
b, b, d, g, e, f
d, d, c, e, e, g
a, c, d, g, e, f
d, a, d, g, f, g
a, a, c, g, e, f
a, c, c, g, e, g
a, a, d, g, f, f
a, c, d, h, e, f
a, d, c, h, h, h
d, c, b, e, e, h
c, d, c, h, f, g
c, b, a, h, h, f
d, d, a, g, e, f
b, b, d, g, e, f
a, d, c, e, h, h
b, d, b, g, e, f
b, d, d, h, f, g
a, d, b, g, e, f
a, d, d, e, h, h
c, d, c, g, e, g
d, b, a, g, e, f
b, b, a, h, f, f
b, d, b, g, e, f
c, a, b, h, h, g
a, a, c, e, h, h
a, d, c, e, h, h
c, a, b, e, h, g
a, b, c, h, e, g
b, b, a, g, e, f
d, b, a, g, e, f
c, d, b, f, h, h
b, a, b, h, g, g
b, b, d, g, e, f
a, a, c, g, e, f
b, d, c, h, f, g
c, a, b, f, f, h
c, a, c, g, e, g
d, c, c, e, h, h
c, b, b, h, g, h
a, c, d, h, e, f
b, d, b, g, e, f
c, b, b, g, e, f
d, a, a, g, e, f
c, c, b, h, g, h
c, a, d, h, e, f
c, d, c, h, f, g
c, a, d, h, e, f
a, d, d, e, h, h
a, c, d, h, e, f
d, a, d, g, f, g
a, c, c, h, e, f
b, b, a, h, h, f
b, d, d, e, f, g
b, c, c, g, e, g
b, d, b, g, e, f
d, b, d, h, f, g
a, c, d, h, e, f
a, b, c, h, g, h
d, b, a, g, e, f
a, c, c, e, g, h
d, b, a, g, e, f
b, d, d, h, f, g
d, a, d, h, f, g
a, d, c, f, h, h
d, d, c, e, h, e
d, d, b, e, f, g
a, c, a, h, e, f
b, b, d, e, f, g
c, d, b, g, h, g
a, b, b, g, e, f
d, b, a, g, e, f
d, b, a, g, e, f
c, b, c, e, g, g
b, b, a, g, e, f
c, c, b, h, g, h
d, a, d, h, f, g
c, a, b, e, f, h
d, c, a, g, e, f
a, d, c, e, h, g
a, a, c, h, g, h
a, a, c, h, g, h
c, b, d, h, g, g
b, b, d, f, f, h
b, b, d, g, e, f
b, a, b, h, h, g
c, a, b, h, h, g
c, a, d, g, h, g
d, b, a, g, e, f
a, c, d, h, e, f
a, b, d, g, h, g
c, c, b, h, g, h
d, d, c, h, h, h
b, d, b, g, e, g
a, d, c, h, e, e
b, d, d, h, f, g
c, a, d, g, h, g
d, c, d, h, e, f
c, d, c, h, g, g
d, b, a, g, e, f
c, b, d, g, h, g
a, b, c, g, e, g
b, a, d, h, e, f
b, b, a, h, e, f
c, a, d, h, e, f
d, b, a, g, e, f
b, d, b, g, e, f
c, b, b, h, f, h
a, a, d, h, f, g
a, c, d, h, e, f
a, b, d, f, f, g
b, b, a, h, e, g
b, d, a, e, h, g
a, d, d, h, e, f
d, c, b, f, h, h
d, c, b, f, h, h
b, d, d, h, f, g
a, a, c, g, e, f
d, d, b, g, e, e
a, d, c, e, h, h
c, c, a, h, g, g
d, b, a, g, f, f
b, d, d, g, f, g
b, a, c, g, e, f
a, b, c, g, e, g
c, c, b, h, g, h
d, b, a, g, e, f
c, a, c, h, f, g
b, b, a, h, e, f
c, a, a, g, h, g
d, b, a, g, e, f
d, c, a, e, h, h
c, c, b, h, g, h
c, a, d, g, h, g
d, b, a, g, e, f
c, d, c, g, e, g
d, d, b, h, e, f
b, c, d, h, g, g
b, b, d, f, e, f
a, c, d, h, e, f
b, b, a, h, e, f
a, c, b, e, h, h
a, d, c, e, h, e
b, a, c, e, h, g
b, d, d, h, f, g
b, b, a, g, e, f
a, a, c, g, e, f
a, d, c, f, h, h
a, c, d, h, e, f
d, a, d, e, h, g
d, c, b, f, e, f
b, d, d, e, g, f
a, d, c, e, h, h
a, b, c, h, g, h
a, a, c, h, f, h
d, a, b, h, h, g
b, d, d, g, f, g
d, b, a, g, e, f
c, b, a, g, e, f
a, a, c, g, e, g
d, c, a, g, e, f
c, d, b, g, e, f
c, a, d, h, e, f
c, a, b, h, h, g
a, b, c, h, g, h
a, a, c, g, f, f
c, b, d, f, f, g
c, c, c, e, h, h
a, a, c, g, e, e
a, b, c, h, g, h
a, b, c, g, e, f
d, a, d, h, f, g
a, c, d, h, e, g
a, d, c, h, h, h
a, d, c, h, h, h
d, a, d, h, f, g
a, c, d, h, e, g
d, b, c, g, e, g
d, b, a, g, e, f
a, a, b, g, e, f
d, b, a, g, e, f
c, b, d, g, e, e
a, b, c, g, f, g
d, c, b, e, h, h
c, d, c, h, f, g
a, d, b, g, f, f
a, b, c, h, e, h
d, a, d, h, f, g
a, d, c, h, g, h
b, d, a, g, e, f
d, b, a, h, e, g
b, b, a, h, e, f
a, b, c, g, e, f
c, a, c, g, e, g
c, c, c, h, f, g
a, c, d, h, e, f
d, b, b, g, e, f
a, d, c, h, h, h
b, b, d, g, e, f
c, a, d, g, h, g
c, c, b, h, h, h
a, d, c, h, h, h
c, d, c, h, f, g
c, c, b, h, g, h
d, c, c, e, h, e
b, b, d, g, h, f
d, d, c, e, h, h
c, b, d, e, f, h
d, b, a, g, e, f
a, c, c, h, e, f
a, c, c, h, h, h
a, d, c, e, h, h
a, a, c, g, e, f
d, a, a, g, e, f
d, a, a, h, f, g
c, a, d, g, g, g
a, d, d, e, h, g
a, d, c, h, h, h
d, d, b, g, e, f
a, c, d, h, e, f
d, b, a, g, e, f
c, d, b, g, e, f
c, a, a, e, f, h
d, a, d, h, e, g
c, a, b, h, e, g
c, d, c, g, e, g
d, b, a, h, e, f
d, b, a, g, e, e
c, b, d, g, e, e
d, c, b, e, h, h
d, b, a, g, e, g
b, b, d, g, e, f
c, c, c, h, g, h
c, a, d, f, h, g
d, a, c, h, f, g
a, d, d, g, h, g
d, c, d, h, e, f
d, a, d, h, g, g
c, a, b, e, f, h
a, d, c, e, h, h
d, a, d, h, f, g
c, c, b, h, g, h
a, a, c, g, e, g
b, c, d, h, f, f
d, c, b, e, e, h
c, c, b, h, g, e
b, a, d, g, f, g
b, d, d, h, e, h
c, d, c, g, e, g
c, a, d, h, e, f
c, a, d, g, h, h
d, a, c, g, e, f
d, c, b, e, h, h
d, b, d, g, e, e
d, a, d, h, f, g
a, d, c, e, h, h
c, a, c, h, h, g
c, d, d, g, e, g
d, c, b, e, h, h
d, c, b, f, g, h
c, c, b, e, h, e
b, d, c, g, e, h
a, d, c, h, g, h
d, b, a, g, e, f
a, b, c, g, e, h
a, d, d, h, f, g
c, b, d, f, f, g
b, d, b, g, e, f
a, d, c, e, h, h
a, b, c, h, g, h
c, a, b, e, e, g
d, d, b, g, e, f
a, c, a, h, f, e
c, a, b, h, h, g
a, d, c, e, h, h
b, d, d, h, f, g
b, d, c, g, e, f
d, a, d, h, f, g
d, b, a, g, e, f
b, b, a, h, e, f
b, d, c, h, f, g
b, d, b, g, e, f
a, c, c, h, g, h
c, d, b, h, g, h
d, a, d, h, f, g
c, a, d, g, h, g
d, d, b, g, e, f
c, a, b, e, e, h
c, c, d, h, e, f
a, c, d, g, e, f
b, b, a, h, e, f
b, b, d, f, e, g
d, d, c, e, h, h
d, d, b, g, e, f
a, d, c, h, h, h
d, b, a, g, e, f
c, a, b, e, f, h
b, d, d, h, e, f
b, b, a, g, f, f
a, d, c, e, h, g
a, c, d, h, e, f
b, b, a, g, e, f
d, d, b, g, e, f
d, d, b, f, e, f
d, b, a, g, e, f
c, d, d, e, f, g
a, d, c, e, h, g
b, b, a, h, e, f
a, a, c, g, e, f
c, a, d, h, e, f
c, d, d, h, f, g
d, d, a, g, e, e
b, b, b, h, f, g
c, a, d, h, h, g
d, b, a, g, e, f
d, b, a, g, f, f
a, c, d, h, h, f
b, d, b, g, e, f
a, d, b, e, h, h
c, d, c, h, f, g
c, d, c, g, e, g
c, a, b, h, f, h
b, d, b, g, e, f
a, d, c, e, h, h
a, a, b, h, h, g
a, d, c, h, g, h
c, d, c, g, e, g
a, d, c, e, h, h
b, d, b, g, e, f
d, c, b, e, h, h
c, c, b, e, f, h
c, b, d, h, f, g
b, b, a, g, e, f
a, d, c, e, g, h
d, d, c, e, h, h
c, d, c, g, e, g
d, b, b, e, h, h
d, c, a, g, e, f
b, d, c, e, h, h
d, c, b, e, f, h
b, d, b, g, e, f
a, c, c, e, h, h
c, b, d, f, f, g
c, d, c, g, f, g
a, c, d, h, e, f
b, d, a, g, e, f
d, d, c, e, h, h
d, b, a, g, e, f
a, c, d, h, h, f
b, d, d, h, f, g
c, b, d, g, e, f
c, b, d, g, e, g
a, c, d, h, e, g
c, d, d, g, e, g
a, c, d, h, e, g
b, b, a, g, e, f
a, a, c, e, h, e
a, a, c, g, e, f
d, c, d, h, f, f
c, c, b, h, g, h
a, c, d, h, e, f
c, c, b, h, g, h
b, b, a, h, e, f
a, d, c, e, h, g
c, a, b, e, f, h
b, d, c, h, g, h
a, b, c, h, g, h
d, d, b, g, e, e
c, a, a, e, f, g
d, a, d, h, f, g
c, b, d, g, e, f
c, a, b, e, f, h
a, c, d, h, e, f
b, d, d, h, g, g
a, b, c, g, e, h
b, b, c, g, f, g
a, a, d, g, e, f
b, b, d, f, f, g
c, d, c, g, e, g
b, a, a, g, e, f
d, b, a, h, e, f
c, d, b, h, f, g
b, d, d, h, f, g
a, c, d, h, e, f
c, b, d, f, f, g
a, a, c, g, f, f
d, c, b, e, h, h
b, b, a, h, e, f
c, d, c, h, f, g
b, d, c, e, e, h
a, c, d, h, e, f
d, d, d, h, f, g
d, a, d, h, f, g
d, a, d, g, h, g
d, b, a, g, e, f
a, d, c, e, h, e
a, a, c, h, h, h
b, d, d, h, g, g
a, d, c, e, h, h
d, b, a, g, e, f
a, d, d, h, e, f
d, b, a, h, e, f
a, c, d, h, e, f
b, b, c, g, e, f
a, a, d, g, f, g
a, c, d, h, e, f
a, b, b, e, g, h
a, d, d, f, h, h
a, b, b, g, e, f
b, d, d, h, e, g
c, a, b, e, f, h
c, d, b, h, h, e
b, d, b, g, e, e
c, c, b, g, g, h
b, b, a, h, f, g
d, b, a, g, e, f
b, b, a, h, f, g
d, b, a, g, e, f
d, a, d, h, f, g
a, d, c, e, h, h
d, a, a, h, f, g
a, c, d, h, e, f
b, b, a, h, e, f
c, a, b, e, f, h
a, b, c, g, e, g
a, a, c, g, e, f
c, a, b, e, f, g
c, a, d, g, h, g
d, c, c, h, e, f
c, c, c, h, g, h
b, d, c, h, f, g
c, c, b, h, g, h
a, b, c, h, g, h
c, a, d, g, h, g
d, a, d, h, e, g
c, d, b, g, e, f
a, d, c, h, h, h
c, c, b, h, f, e
d, d, b, g, e, e
d, b, a, g, e, f
d, b, d, f, e, f
c, b, d, h, e, e
c, a, b, e, f, h
d, b, d, g, f, f
a, a, c, g, e, e
a, b, c, g, h, f
d, c, b, e, h, h
c, b, d, f, h, g
a, b, c, g, g, h
a, d, c, h, h, e
a, a, c, g, e, f
d, b, c, h, g, h
c, a, b, e, f, h
d, b, a, g, e, f
d, a, d, h, f, g
c, d, c, h, f, g
c, d, d, g, e, g
a, d, c, h, h, g
d, d, b, g, e, f
c, a, b, e, f, h
d, b, a, g, e, f
a, c, c, h, h, h
b, d, b, g, e, f
a, c, a, h, e, f
a, c, c, h, g, h
b, d, d, h, f, g
c, c, b, h, g, g
d, b, d, g, e, e
b, b, d, g, e, f
c, d, c, h, e, g
d, b, a, g, e, f
a, b, c, h, g, h
d, c, d, h, e, f
d, c, b, e, h, h
a, b, d, g, e, f
d, d, b, h, e, f
a, c, d, h, e, f
c, b, b, h, h, g
d, b, a, g, e, f
a, a, c, g, e, f
d, b, a, g, e, f
d, c, b, e, h, h
a, c, c, e, h, h
d, a, d, h, f, g
d, d, b, e, h, h
a, c, d, h, e, f
b, b, d, f, e, f
c, d, c, h, f, g
a, d, c, h, h, h
d, d, b, g, e, f
d, a, b, g, e, f
b, b, d, f, f, g
b, b, d, g, e, f
a, c, d, h, e, f
d, b, a, g, e, f
c, d, c, h, f, g
b, b, a, g, e, f
d, b, a, g, e, g
d, a, d, h, f, g
d, c, b, e, h, h
a, d, c, e, h, h
d, b, a, g, e, f
c, a, c, g, e, g
a, c, d, h, e, f
c, a, d, h, e, f
a, b, c, h, f, h
d, b, a, g, e, f
b, d, b, g, e, f
d, b, a, g, e, e
a, c, d, h, e, f
d, b, d, g, e, f
b, b, d, f, f, g
b, b, a, e, e, f
d, b, a, g, e, f
a, c, d, g, e, f
c, b, b, e, f, h
d, b, c, h, g, g
c, b, a, g, e, g
c, b, d, g, e, e
a, b, d, g, e, g
a, c, d, h, e, f
d, c, b, h, h, e
d, b, a, g, e, f
a, d, c, e, h, g
a, c, d, h, e, g
d, c, d, e, e, f
b, b, d, g, f, g
b, b, d, f, f, g
a, c, d, h, e, f
d, b, a, g, e, f
b, d, c, h, f, g
c, a, b, e, f, h
b, c, d, f, f, g
b, d, b, g, e, f
a, d, c, e, h, h
b, d, b, g, e, f
d, a, d, h, f, g
d, b, a, g, e, f
a, a, d, g, e, e
a, d, b, e, h, h
d, c, b, e, h, h
b, d, d, h, f, g
d, b, d, f, e, f
c, d, b, g, e, h
b, b, d, f, e, f
d, c, d, h, e, f
c, c, b, g, g, e
a, a, c, g, e, g
a, c, d, h, e, f
d, a, d, h, f, g
a, c, d, h, e, f
c, b, b, e, e, h
c, d, c, g, e, f
a, d, c, e, h, h
d, d, c, e, h, h
b, b, d, f, f, h
c, a, a, h, e, f
b, b, b, h, e, f
a, b, c, h, e, f
b, b, a, g, e, f
d, b, a, g, e, f
c, b, d, g, e, e
a, d, d, h, f, g
a, c, d, h, e, f
c, c, b, h, g, h
b, a, b, g, e, f
d, b, a, g, h, f
b, d, b, g, e, f
d, d, b, f, e, f
d, b, a, g, e, e
c, b, d, h, f, g
a, a, c, g, e, f
b, c, b, h, g, h
d, b, a, g, e, f
d, b, a, h, e, f
b, b, c, g, e, g
d, b, a, g, e, f
a, d, c, e, h, h
b, b, a, g, h, f
d, b, a, g, e, f
b, a, c, h, f, g
d, a, d, h, f, f
d, a, d, h, f, g
b, d, d, h, e, g
d, d, b, g, e, f
a, d, d, h, e, f
d, c, b, e, h, h
a, b, c, g, e, g
b, d, b, g, e, f
a, d, c, e, h, h
b, b, d, g, e, g
d, c, a, e, e, h
b, d, b, g, e, f
d, b, a, g, e, f
c, c, b, h, g, h
d, d, c, g, e, f
d, b, a, g, e, g
d, d, b, f, e, f
a, c, d, h, e, f
a, b, c, g, e, g
a, b, c, h, h, h
d, c, b, e, h, h
a, a, c, g, e, f
d, b, a, g, e, f
a, c, d, h, e, f
d, a, d, h, f, g
a, b, c, h, h, f
a, d, c, e, h, g
a, d, c, e, h, h
b, d, b, g, e, f
d, c, b, e, h, h
a, a, c, g, e, f
b, d, b, g, e, g
a, b, c, g, e, g
a, d, c, e, h, h
a, b, a, g, e, f
b, d, d, e, f, g
a, c, a, g, e, f
b, d, d, h, f, g
d, c, b, f, h, h
a, b, b, h, g, h
c, d, d, h, e, f
a, b, c, h, g, h
a, a, d, g, e, f
a, c, d, h, e, f
b, b, c, g, e, f
b, b, b, g, e, f
c, a, d, h, f, g
d, b, a, g, e, f
d, b, a, g, e, f
d, b, a, g, e, f
b, b, d, g, e, f
d, c, c, g, e, g
b, c, d, h, f, g
d, c, b, e, h, h
a, c, c, h, e, f
c, a, b, e, f, h
c, d, c, h, f, h
d, d, b, f, e, f
d, a, d, h, g, g
b, a, c, g, e, f
a, c, d, h, e, f
c, d, c, g, f, g
a, b, d, g, e, g
a, d, a, h, f, g
c, c, c, h, g, h
b, b, d, f, f, g
c, b, b, h, h, h
c, d, c, g, e, g
d, b, a, g, e, f
a, b, c, h, g, h
b, b, d, f, f, g
a, b, d, g, e, g
d, d, b, f, e, f
d, c, a, g, e, f
b, d, d, e, h, f
d, d, b, g, e, f
c, c, b, h, g, e
c, a, d, h, e, f
c, a, d, g, h, g
a, d, c, h, h, h
d, c, a, e, g, h
d, c, c, h, e, f
a, b, c, h, g, h
b, d, d, h, f, g
b, c, c, h, e, f
b, c, d, h, e, f
d, b, a, h, e, f
d, c, a, h, e, f
d, b, a, g, e, f
c, d, c, g, e, g
d, c, b, e, h, h
c, b, d, f, f, g
a, d, c, e, h, h
b, b, d, h, e, f
a, d, c, e, h, h
b, c, a, h, e, f
d, b, a, g, h, f
c, d, c, g, e, g
d, c, b, e, h, h
d, d, b, g, e, f
d, a, d, h, f, g
b, d, b, g, e, f
a, d, c, g, h, h
c, a, b, h, h, g
a, a, d, h, f, g
a, d, c, e, h, h
d, c, b, e, h, h
b, b, a, h, e, f
d, d, b, e, h, g
a, c, d, h, e, f
b, a, b, g, e, f
d, b, a, g, e, f
c, d, c, h, f, g
c, a, d, h, e, f
b, b, a, g, e, f
c, c, b, h, g, h
c, a, d, h, f, f
b, b, a, h, e, f
b, d, b, g, e, f
b, b, d, f, f, g
c, c, b, h, g, h
a, b, c, g, e, g
a, b, c, h, g, h
a, a, d, g, e, f
